mericarp_num,ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,length,width,depth,spine_length,tip_distance,spine_num,lower_spines
3978,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,219,5.82,2.89,4.26,5.71,11.17,4,1
3979,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,219,6.6,2.78,4.33,4.5,9.39,4,1
3980,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,219,5.48,2.82,3.86,4.77,9.2,4,1
3981,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,219,4.2,2.28,3.65,4.79,6.99,4,1
3982,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,5.38,2.69,3.67,4.89,8.39,4,1
3983,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,4.92,2.91,3.64,4.78,8.37,4,1
3984,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,5.55,3.11,4.17,4.39,9.96,4,1
3985,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,5.61,3.52,3.73,4.41,8.72,4,1
3986,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,5.02,3.05,3.85,4.13,9.25,4,1
3987,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,5.53,3.16,3.94,4.04,9.01,4,1
3988,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,3.94,1.81,2.29,3.69,6.78,2,0
3989,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,5.89,3.25,4.18,4.1,8.26,4,1
3990,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,4.31,2.64,3.36,4.04,7.14,4,1
3991,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,4.15,2.06,3.11,2.24,5.06,4,1
3992,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,5.25,2.75,3.94,3.86,7.69,4,1
3993,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,4.02,1.77,2.81,2.84,5.78,4,1
3994,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,4.05,1.3,1.35,1.9,1.54,2,0
3995,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,220,4.94,2.36,3.48,4.03,8.49,4,1
3996,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,7.42,2.89,4.75,4.65,9.53,2,0
3997,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,7.65,3.6,4.86,4.85,11.27,4,1
3998,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,7.08,3.09,4.99,5.14,12.07,4,1
3999,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,7.22,3.17,4.37,4.5,9.54,4,1
4000,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,6.86,2.84,4.01,4.16,11.36,4,1
4001,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,7.5,3.63,5.05,5,11.31,4,1
4002,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,6.8,2.93,3.53,5.08,9.02,4,1
4003,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,5.46,2.85,3.71,4.53,9.35,4,1
4004,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,6.53,3.56,3.8,4.76,11.25,4,1
4005,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,6.25,3.07,3.9,4.91,10.72,2,0
4006,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,7.49,3.43,4.94,4.41,11.77,2,0
4007,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,6.11,2.2,3.04,3.34,4.12,2,0
4008,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,5.04,2.41,3.29,3.41,8.2,2,0
4009,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,7.73,3.91,4.68,5.57,11.15,4,1
4010,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,221,8.58,3.49,4.58,4.79,11.46,4,1
4011,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,222,7.25,3.29,4.58,4,9.4,4,1
4012,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,222,5.16,2.06,3.6,3.16,6.46,4,1
4013,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,222,5.79,2.95,4.16,3.38,8.37,4,1
4014,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,222,7.23,3.56,4.31,3.67,9.04,4,1
4015,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,222,5.28,1.78,3.2,3.19,5.82,4,1
4016,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,222,7.52,3.35,4.48,4.44,9.56,2,0
4017,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,222,7.05,3.35,4.48,4.75,9.02,4,1
4018,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,222,7.24,3.22,4.21,4.43,8.83,4,1
4019,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,3.73,2.34,3.06,3.18,5.81,2,0
4020,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,6.15,3.18,4.14,2.75,6.96,2,0
4021,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,5.94,3.04,4.2,3.54,7.55,2,0
4022,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,3.8,1.84,2.11,1.79,4.13,2,0
4023,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,5.86,2.7,3.56,3.62,7.49,4,1
4024,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,5.36,1.97,3.55,2.81,5.95,4,1
4025,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,5.99,2.78,4.09,2.41,7.42,2,0
4026,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,5.19,3.23,3.91,3.74,8.21,2,0
4027,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,4.77,2.7,3.53,2.14,6.21,2,0
4028,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,5.56,3.17,3.96,3.19,8.33,2,0
4029,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,7.33,3.1,5.1,3.23,8.14,4,1
4030,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,6.66,2.82,4.73,3.22,8.25,2,0
4031,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,7.32,2.87,5.24,3.95,8.11,4,1
4032,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,4.7,2.26,3.65,3,5.79,2,0
4033,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,5.12,2.25,3,3.23,6.62,2,0
4034,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,5.3,2.29,3.77,3.44,7.45,2,0
4035,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,6.31,3.34,4.49,3.93,7.77,4,1
4036,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,4.92,3.14,2.45,2.62,6.53,2,0
4037,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,223,6.04,3.54,4.04,3.55,7.88,2,0
4038,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,224,5.15,2.83,3.69,2.26,6.59,2,0
4039,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,224,5.99,2.84,3.84,2.9,7.05,2,0
4040,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Titusville,224,5.57,3,3.34,2.71,6.55,2,0
4041,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,4.94,2.38,3.42,4.92,8.02,4,1
4042,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,5.2,2.38,3.45,4.51,7.06,4,1
4043,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,5.71,2.59,4.26,4.24,9.12,4,1
4044,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,7.03,3.11,4.63,6.28,10.44,4,1
4045,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,7.17,3.33,4.7,6.78,9.97,4,1
4046,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,7.55,3.76,4.6,6.5,10.92,4,1
4047,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,4.86,2.75,3.65,5.27,9.57,4,1
4048,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,6.97,3.35,4.94,6.21,11.17,4,1
4049,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,6.24,2.97,4.07,5.52,9.14,4,1
4050,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,7.33,3.37,4.61,6.4,10.31,4,1
4051,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,4.7,2.25,3.47,5.22,9.36,4,1
4052,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,3.89,1.78,2.67,4.02,5.88,4,1
4053,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,6.14,3.18,4.33,6.83,11.18,4,1
4054,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,6.8,3.27,4.51,7.2,11.99,4,1
4055,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,5.21,2.7,3.77,6.06,11.69,4,1
4056,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,5.74,2.77,3.92,6.31,10.96,4,1
4057,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,5.36,2.94,3.76,6.81,11.22,4,1
4058,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,230,5,2.48,3.65,6.59,11.31,4,1
4059,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,228,5.11,3.31,3.87,3.55,6.94,2,0
4060,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,228,3.37,1.85,2.06,1.29,3.51,2,0
4061,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,228,4.18,2.89,3.64,2.86,6.04,2,0
4062,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,228,4.98,3.2,3.96,3.62,7.93,2,0
4063,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,228,4.3,2.28,3.64,2.59,5.21,4,1
4064,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,228,3.99,2.17,3.61,1.83,4.49,4,1
4065,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,228,5.5,2.86,4.08,3.65,7.7,4,1
4066,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,228,4.5,2.54,3.69,3.24,6.84,4,1
4067,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,228,5.18,2.26,3.67,2.78,4.39,4,1
4068,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.89,3.18,4.4,4.18,7.68,4,1
4069,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.36,2.82,3.47,3.21,6.51,4,1
4070,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.69,2.89,3.89,4.43,9.08,4,1
4071,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.04,2.68,3.7,4.85,8.73,4,1
4072,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.92,3.67,4.71,3.63,8.86,4,1
4073,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.79,3.15,4.22,3.3,8.38,2,0
4074,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,6.41,3.82,4.67,4.74,9.66,4,1
4075,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,6.49,2.72,4.23,4.18,7.79,4,1
4076,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.27,2.4,3.19,2.46,3.93,2,0
4077,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,6.25,3.34,4.05,5.17,8.83,4,1
4078,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.47,2.56,4.28,4.19,8.4,4,1
4079,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.05,2.7,3.93,4.17,9.29,4,1
4080,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.9,2.95,3.99,5.03,8.83,4,1
4081,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.67,2.86,4.06,5.18,9.04,4,1
4082,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,4.48,2.68,3.42,4.47,8.57,4,1
4083,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.02,2.82,4.04,4.09,8.57,4,1
4084,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.83,3.62,3.88,4.82,9.08,4,1
4085,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.47,2.96,3.9,4.86,10.06,4,1
4086,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,4.98,2.79,3.45,4.23,8.2,4,1
4087,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.1,3.19,3.42,3.41,7.71,2,0
4088,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,6.33,3.52,4.18,3.07,8.11,4,1
4089,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.34,2.4,3.68,4.48,8.47,4,1
4090,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,226,5.56,2.49,3.34,4.57,6.84,4,1
4091,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,229,5.87,3.5,4.23,5.81,10.44,4,1
4092,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,229,4.24,1.98,3.45,2.8,5.08,2,0
4093,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,229,5.69,2.75,4.15,5.33,10.38,4,1
4094,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,229,4.59,2.36,3.8,4.88,7.83,4,1
4095,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,231,4.08,2.89,3.64,3.72,7.59,4,1
4096,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,231,5.1,3.43,3.89,3.43,7.11,4,1
4097,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,231,5.27,3.53,3.97,4.28,7.54,4,1
4098,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,231,5.41,2.95,3.68,3.98,6.86,4,1
4099,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,231,4.65,2.83,3.69,2.96,7.18,4,1
4100,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,6.02,3.18,4.11,5.54,9.15,4,1
4101,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,6.49,3.32,4.16,5.45,8.82,4,1
4102,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,6.46,3.14,4.02,5.3,8.93,4,1
4103,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,6.55,3.84,4.21,5.42,9.89,4,1
4104,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,4.12,1.86,2.62,2.5,4.08,2,0
4105,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,4.28,2.89,3.23,4.65,10.03,4,1
4106,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,4.71,3.75,3.68,5.35,10.99,4,1
4107,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,5.09,2.54,2.97,5,8.08,2,0
4108,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,5.3,2.53,3.16,3.74,6.14,2,0
4109,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,5.99,2.94,3.86,5.16,9.02,4,1
4110,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,5.76,2.85,3.93,5.45,9.47,4,1
4111,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,5.98,3.15,3.84,5.18,9.72,4,1
4112,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,5.44,2.34,3.55,4.65,7.49,4,1
4113,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,5.63,2.85,3.72,4.78,7.89,4,1
4114,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,5.26,2.55,3.15,4.77,7.71,4,1
4115,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,3.27,1.98,2.88,3.51,5.06,2,0
4116,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,4.8,2.2,3.3,4.9,8.1,2,0
4117,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,4.92,2.03,3.41,3.83,7.73,2,0
4118,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,227,5.43,2.98,1.92,4.36,5.01,2,0
4119,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,5.44,1.96,3.21,2.42,4.41,4,1
4120,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,6.5,2.76,3.98,4.11,7.67,4,1
4121,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,6.62,3.42,4.88,5.64,11.42,4,1
4122,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,7.16,3.24,4.64,4.6,9,4,1
4123,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,7.56,3.45,4.98,4.9,8.1,4,1
4124,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,7.01,3.13,4.59,4.63,9.08,4,1
4125,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,4.98,1.79,2.6,3.96,6.98,2,0
4126,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,5.58,2.56,4.24,4.08,8.02,4,1
4127,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,4.19,1.1,1.79,3.07,2.12,2,0
4128,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,5.35,3.54,4.39,5.42,10,4,1
4129,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,5.72,2.46,3.89,3.31,6.16,4,1
4130,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,6.3,2.19,4.3,3.15,5.92,2,0
4131,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,6.69,3.15,4.68,5.14,10.48,4,1
4132,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,6.38,2.84,4.52,4.91,8.31,4,1
4133,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,6.17,2.9,4.59,4.72,9.54,4,1
4134,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,4.5,2.3,3.85,2.37,5.19,4,1
4135,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,6.18,3.18,4.8,4.77,9.41,4,1
4136,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,4.68,2.38,4.04,3.95,6.83,4,1
4137,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,5.21,2.14,3.62,2.73,5.19,4,1
4138,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,5.76,2.79,4.4,3.78,7.21,4,1
4139,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,6.83,3.36,4.74,4.41,8.7,4,1
4140,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Cocoa,225,7.36,3.43,4.49,4.24,8.18,4,1
4141,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Sarasoto,226,6.44,3.02,4.94,4.09,8.38,4,1
4142,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Sarasoto,226,5.97,2.43,4.37,3.97,8.18,4,1
4143,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Sarasoto,226,5.39,2.94,4.44,3.87,7.56,4,1
4144,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Sarasoto,226,5.89,2.59,3.9,3.98,8.26,4,1
4145,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Sarasoto,226,4.37,2.5,3.75,3.86,7.52,4,1
4146,Florida,Natural Population,2016,North_Central America,mainland,,USA,,,Sarasoto,226,5.26,2.98,4.4,3.56,7.79,4,1
