ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,width,width_log,width_sqr
1160,Expedition_107,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,30,4.49,1.501852701754163,2.118962010041709
1161,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,2.76,1.0152306797290584,1.6613247725836149
1162,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,2.54,0.9321640810304452,1.5937377450509227
1163,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,3.01,1.1019400787607843,1.7349351572897471
1164,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,3.67,1.3001916620664788,1.9157244060668017
1165,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,2.71,0.9969486348916096,1.6462077633154328
1166,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,2.16,0.7701082216960737,1.469693845669907
1167,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,2.95,1.0818051703517284,1.7175564037317668
1168,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,3.17,1.1537315878891892,1.7804493814764855
1169,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,4.18,1.430311246536665,2.0445048300260873
1170,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,2.8,1.0296194171811581,1.6733200530681511
1171,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,3.02,1.1052568313867783,1.7378147196982767
1172,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,2.76,1.0152306797290584,1.6613247725836149
1173,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,3.24,1.1755733298042381,1.8
1174,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,3.6,1.2809338454620642,1.8973665961010275
1175,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,3.16,1.1505720275988207,1.7776388834631178
1176,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,3.31,1.1969481893889715,1.8193405398660252
1177,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,2.64,0.9707789171582248,1.624807680927192
1178,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,1.98,0.6830968447064438,1.407124727947029
1179,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,2.3,0.8329091229351039,1.51657508881031
1180,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,2.32,0.8415671856782185,1.5231546211727816
1181,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,2.62,0.9631743177730056,1.6186414056238645
1182,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,1.75,0.5596157879354227,1.3228756555322954
1183,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,1.81,0.5933268452777344,1.3453624047073711
1184,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,2.44,0.8919980393051105,1.5620499351813308
1185,Expedition_108,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,1.46,0.37843643572024505,1.2083045973594573
1186,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,2.91,1.0681530811834012,1.705872210923198
1187,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,3.81,1.3376291891386096,1.9519221295943134
1188,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,2.79,1.0260415958332743,1.6703293088490065
1189,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,3.92,1.366091653802371,1.9798989873223332
1190,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,4.5,1.5040773967762742,2.1213203435596424
1191,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,3.15,1.1474024528375417,1.7748239349298849
1192,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,2.98,1.091923300517313,1.7262676501632068
1193,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,2.64,0.9707789171582248,1.624807680927192
1194,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,2.25,0.8109302162163288,1.5
1195,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,2.57,0.9439058989071284,1.6031219541881396
1196,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,2.42,0.883767540168595,1.5556349186104046
1197,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,3.3,1.1939224684724346,1.816590212458495
1198,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,2.67,0.9820784724121582,1.6340134638368191
1199,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,2.19,0.7839015438284094,1.4798648586948742
1200,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,3.05,1.1151415906193203,1.746424919657298
1201,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,3.55,1.2669476034873244,1.8841443681416772
1202,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,3.14,1.144222799920162,1.772004514666935
1203,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,3.3,1.1939224684724346,1.816590212458495
1204,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,3.19,1.1600209167967532,1.786057109949175
1205,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,2.29,0.8285518175661483,1.5132745950421556
1206,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,2.77,1.0188473201992472,1.6643316977093239
1207,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,2.48,0.9082585601768908,1.5748015748023623
1208,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,2.83,1.0402767116551463,1.6822603841260722
1209,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,2.84,1.0438040521731147,1.6852299546352716
1210,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,2.93,1.075002423028976,1.711724276862369
1211,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,26,2.79,1.0260415958332743,1.6703293088490065
1212,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,27,2.67,0.9820784724121582,1.6340134638368191
1213,Expedition_109,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,28,2.68,0.9858167945227654,1.6370705543744901
1214,Expedition_110,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,1,3.27,1.184789984909162,1.8083141320025125
1215,Expedition_110,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,2,3.56,1.269760544863939,1.8867962264113207
1216,Expedition_111,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,1,2.04,0.712949807856125,1.42828568570857
1217,Expedition_111,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,2,2.89,1.0612565021243408,1.7
1218,Expedition_111,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,3,2.29,0.8285518175661483,1.5132745950421556
1219,Expedition_111,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,4,2.21,0.7929925155296614,1.4866068747318506
1220,Expedition_111,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,5,1.21,0.1906203596086497,1.1
1221,Expedition_112,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,1,1.91,0.6471032420585384,1.3820274961085253
1222,Expedition_112,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,2,2.52,0.9242589015233319,1.5874507866387544
1223,Expedition_112,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,3,2.23,0.8020015854720274,1.493318452306808
1224,Expedition_112,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,4,2.49,0.9122827104766164,1.57797338380595
1225,Expedition_112,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,5,2.58,0.9477893989335261,1.606237840420901
1226,Expedition_112,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,6,2.56,0.9400072584914712,1.6
1227,Expedition_112,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,7,2.38,0.8671004876833833,1.5427248620541512
1228,Expedition_112,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,8,2.22,0.7975071958841882,1.489966442575134
1229,Expedition_112,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,9,2.7,0.9932517730102834,1.6431676725154984
1230,Expedition_112,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,10,2.4,0.8754687373538999,1.5491933384829668
1231,Expedition_113,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,1,2.85,1.0473189942805592,1.6881943016134133
1232,Expedition_113,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,2,3.38,1.2178757094949273,1.8384776310850235
1233,Expedition_113,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,3,2.6,0.9555114450274363,1.61245154965971
1234,Expedition_113,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,4,2.65,0.9745596399981308,1.6278820596099706
1235,Expedition_113,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,5,3.35,1.208960345836975,1.8303005217723127
1236,Expedition_113,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,6,2.96,1.085189268335969,1.7204650534085253
1237,Expedition_113,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,7,2.93,1.075002423028976,1.711724276862369
1238,Expedition_113,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,8,2.06,0.7227059828014898,1.4352700094407325
1239,Expedition_113,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,9,2.79,1.0260415958332743,1.6703293088490065
1240,Expedition_113,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,10,1.92,0.6523251860396901,1.3856406460551018
1241,Expedition_114,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,1,2.64,0.9707789171582248,1.624807680927192
1242,Expedition_114,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,2,2.77,1.0188473201992472,1.6643316977093239
1243,Expedition_114,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,3,2.19,0.7839015438284094,1.4798648586948742
1244,Expedition_114,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,4,2.32,0.8415671856782185,1.5231546211727816
1245,Expedition_114,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,5,3.03,1.1085626195212777,1.740689518552921
1246,Expedition_114,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,6,2.49,0.9122827104766164,1.57797338380595
1247,Expedition_114,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,7,2.27,0.8197798314933114,1.5066519173319364
1248,Expedition_114,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,8,1.98,0.6830968447064438,1.407124727947029
1249,Expedition_114,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,9,2.32,0.8415671856782185,1.5231546211727816
1250,Expedition_114,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,10,2.41,0.8796267475025636,1.5524174696260025
1251,Expedition_115,Natural Population,2017,South America,island,Galapagos,Galapagos,Genovesa,1,1,3.42,1.2296405510745139,1.849324200890693
1252,Expedition_115,Natural Population,2017,South America,island,Galapagos,Galapagos,Genovesa,1,2,3.68,1.3029127521808397,1.9183326093250879
1253,Expedition_115,Natural Population,2017,South America,island,Galapagos,Galapagos,Genovesa,1,3,4.27,1.451613827240533,2.0663978319771825
1254,Expedition_115,Natural Population,2017,South America,island,Galapagos,Galapagos,Genovesa,1,4,3.01,1.1019400787607843,1.7349351572897471
1255,Expedition_115,Natural Population,2017,South America,island,Galapagos,Galapagos,Genovesa,1,5,3.13,1.1410330045520618,1.7691806012954132
1256,Expedition_116,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,1,3.53,1.2612978709452054,1.8788294228055935
1257,Expedition_116,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,2,3.19,1.1600209167967532,1.786057109949175
1258,Expedition_116,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,3,3.85,1.3480731482996928,1.9621416870348585
1259,Expedition_116,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,4,4.18,1.430311246536665,2.0445048300260873
1260,Expedition_116,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,5,3.27,1.184789984909162,1.8083141320025125
1261,Expedition_116,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,6,3.09,1.128171090909654,1.7578395831246945
1262,Grant collection_117,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,0,1,3,1.0986122886681098,1.7320508075688772
1263,Grant collection_117,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,0,2,3.3,1.1939224684724346,1.816590212458495
1264,Grant collection_117,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,0,3,4,1.3862943611198906,2
1265,Grant collection_117,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,0,4,3.3,1.1939224684724346,1.816590212458495
1266,Grant collection_117,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,0,5,3.45,1.2383742310432684,1.857417562100671
1267,Grant collection_117,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,0,6,3.4,1.2237754316221157,1.8439088914585775
1268,Grant collection_117,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,0,7,3.1,1.1314021114911006,1.760681686165901
1269,Grant collection_117,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,0,8,3.4,1.2237754316221157,1.8439088914585775
1270,Grant collection_117,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,0,9,3.85,1.3480731482996928,1.9621416870348585
1271,Grant collection_117,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,0,10,3.4,1.2237754316221157,1.8439088914585775
