ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,lower_spines
1597,HUH_497,Herbarium,1940,North_Central America,mainland,NA,NA,NA,NA,4,1
1598,HUH_497,Herbarium,1940,North_Central America,mainland,NA,NA,NA,NA,5,1
1599,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,1,1
1600,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,2,1
1601,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,3,1
1602,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,4,1
1603,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,5,1
1604,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,1,0
1605,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,2,0
1606,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,3,0
1607,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,4,1
1608,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,5,1
1609,HUH_1318,Herbarium,1963,North_Central America,mainland,NA,NA,NA,NA,1,1
1610,HUH_1318,Herbarium,1963,North_Central America,mainland,NA,NA,NA,NA,2,1
1611,HUH_1318,Herbarium,1963,North_Central America,mainland,NA,NA,NA,NA,3,1
1612,HUH_1318,Herbarium,1963,North_Central America,mainland,NA,NA,NA,NA,4,1
1613,HUH_1318,Herbarium,1963,North_Central America,mainland,NA,NA,NA,NA,5,1
1614,HUH_1460,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,1,1
1615,HUH_1460,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,2,1
1616,HUH_1460,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,3,1
1617,HUH_1460,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,4,1
1618,HUH_1460,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,5,1
1619,HUH_895,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,1,1
1620,HUH_895,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,2,1
1621,HUH_895,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,3,1
1622,HUH_895,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,4,1
1623,HUH_895,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,5,1
1624,HUH_1996,Herbarium,1993,North_Central America,mainland,NA,NA,NA,NA,1,1
1625,HUH_1996,Herbarium,1993,North_Central America,mainland,NA,NA,NA,NA,2,1
1626,HUH_1996,Herbarium,1993,North_Central America,mainland,NA,NA,NA,NA,3,1
1627,HUH_171,Herbarium,1996,North_Central America,mainland,NA,NA,NA,NA,1,1
1628,HUH_171,Herbarium,1996,North_Central America,mainland,NA,NA,NA,NA,2,1
1629,HUH_171,Herbarium,1996,North_Central America,mainland,NA,NA,NA,NA,3,1
1630,HUH_1492,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,1,1
1631,HUH_1492,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,2,1
1632,HUH_1448,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,1,1
1633,HUH_410,Herbarium,1925,North_Central America,island,other,Clarion Island,NA,NA,1,1
1634,HUH_410,Herbarium,1925,North_Central America,island,other,Clarion Island,NA,NA,2,1
1635,HUH_410,Herbarium,1925,North_Central America,island,other,Clarion Island,NA,NA,3,1
1636,HUH_410,Herbarium,1925,North_Central America,island,other,Clarion Island,NA,NA,4,1
1637,HUH_410,Herbarium,1925,North_Central America,island,other,Clarion Island,NA,NA,5,1
1638,HUH_8352,Herbarium,1932,North_Central America,island,other,Clarion Island,NA,NA,6,0
1639,HUH_8352,Herbarium,1932,North_Central America,island,other,Clarion Island,NA,NA,7,0
1640,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,1,0
1641,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,2,0
1642,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,3,1
1643,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,4,1
1644,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,5,1
1645,HUH_6350,Herbarium,1909,North_Central America,mainland,NA,NA,NA,NA,1,0
1646,HUH_6350,Herbarium,1909,North_Central America,mainland,NA,NA,NA,NA,2,0
1647,HUH_6350,Herbarium,1909,North_Central America,mainland,NA,NA,NA,NA,3,0
1648,HUH_6350,Herbarium,1909,North_Central America,mainland,NA,NA,NA,NA,4,0
1649,HUH_6350,Herbarium,1909,North_Central America,mainland,NA,NA,NA,NA,5,0
1650,HUH_1874,Herbarium,1896,North_Central America,mainland,NA,NA,NA,NA,1,0
1651,HUH_1874,Herbarium,1896,North_Central America,mainland,NA,NA,NA,NA,2,1
1652,HUH_1874,Herbarium,1896,North_Central America,mainland,NA,NA,NA,NA,3,1
1653,HUH_1117,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,1,1
1654,HUH_1117,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,2,1
1655,HUH_1117,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,3,1
1656,HUH_1117,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,4,1
1657,HUH_1117,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,5,1
1658,HUH_1117,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,6,1
1659,HUH_21,Herbarium,1974,Africa,island,other,Shungu-Mbili Island,NA,NA,1,1
1660,HUH_21,Herbarium,1974,Africa,island,other,Shungu-Mbili Island,NA,NA,2,1
1661,HUH_21,Herbarium,1974,Africa,island,other,Shungu-Mbili Island,NA,NA,3,1
1662,HUH_21,Herbarium,1974,Africa,island,other,Shungu-Mbili Island,NA,NA,4,1
1663,HUH_21,Herbarium,1974,Africa,island,other,Shungu-Mbili Island,NA,NA,5,1
1664,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,1,0
1665,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,2,1
1666,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,3,0
1667,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,4,1
1668,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,5,1
1669,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,6,1
1670,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,7,0
1671,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,1,0
1672,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,2,0
1673,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,3,0
1674,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,4,0
1675,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,5,0
1676,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,6,0
1677,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,7,0
1678,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,1,0
1679,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,2,0
1680,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,3,0
1681,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,4,0
1682,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,5,0
1683,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,6,0
1684,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,7,0
1685,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,8,0
1686,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,9,0
1687,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,10,0
1688,CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,0,1,1
1689,CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,0,2,1
1690,CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,0,3,1
1691,CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,0,4,1
1692,CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,0,5,1
1693,CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,0,6,1
1694,CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,0,7,1
1695,CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,0,8,1
1696,CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,0,9,1
1697,CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,0,10,1
1698,CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,1,0
1699,CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,2,1
1700,CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,3,0
1701,CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,4,0
1702,CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,5,1
1703,CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,6,1
1704,CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,7,1
1705,CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,8,0
1706,CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,9,0
1707,CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,10,1
1708,CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,1,0
1709,CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,2,0
1710,CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,3,0
1711,CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,4,0
1712,CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,5,0
1713,CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,6,1
1714,CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,7,0
1715,CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,8,1
1716,CAS_324635,Herbarium,1942,South America,island,Galapagos,Galapagos,Baltra,0,1,1
1717,CAS_324635,Herbarium,1942,South America,island,Galapagos,Galapagos,Baltra,0,2,1
1718,CAS_324635,Herbarium,1942,South America,island,Galapagos,Galapagos,Baltra,0,3,1
1719,CAS_324635,Herbarium,1942,South America,island,Galapagos,Galapagos,Baltra,0,4,1
1720,CAS_324635,Herbarium,1942,South America,island,Galapagos,Galapagos,Baltra,0,5,1
1721,CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,0
1722,CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,0
1723,CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,0
1724,CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,1
1725,CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,0
1726,CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,0
1727,CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,0
1728,CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,0
1729,CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,1
1730,CAS_34024,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,1,0
1731,CAS_34024,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,2,0
1732,CAS_34024,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,3,0
1733,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,1,1
1734,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,2,1
1735,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,3,1
1736,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,4,1
1737,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,5,1
1738,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,6,1
1739,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,7,1
1740,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,8,1
1741,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,9,1
1742,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,10,1
1743,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,1,0
1744,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,2,0
1745,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,3,0
1746,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,4,0
1747,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,5,0
1748,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,6,0
1749,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,7,0
1750,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,8,0
1751,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,9,0
1752,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,10,0
1753,CAS_496955,Herbarium,1967,South America,island,Galapagos,Galapagos,Campeon,0,1,0
1754,CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,1,0
1755,CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,2,0
1756,CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,3,0
1757,CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,4,0
1758,CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,5,0
1759,CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,6,0
1760,CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,7,0
1761,CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,8,0
1762,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,1
1763,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,1
1764,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,1
1765,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,1
1766,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,1
1767,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,1
1768,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,1
1769,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,1
1770,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,0
1771,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,1
1772,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,1
1773,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,1
1774,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,1
1775,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,1
1776,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,1
1777,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,1
1778,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,1
1779,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,1
1780,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,1
1781,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,1
1782,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,1
1783,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,1
1784,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,0
1785,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,0
1786,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,1
1787,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,26,1
1788,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,27,1
1789,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,28,1
1790,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,29,1
1791,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,30,0
1792,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,31,1
1793,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,32,1
1794,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,33,1
1795,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,34,1
1796,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,35,1
1797,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,36,1
1798,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,37,1
1799,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,38,0
1800,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,39,1
1801,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,40,1
1802,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,41,1
1803,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,42,1
1804,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,43,0
1805,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,44,1
1806,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,45,0
1807,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,46,1
1808,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,47,1
1809,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,48,1
