ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,spine_length,spine_length_log,spine_length_sqr
4715,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.57,1.7173950539391927,2.137755832643195
4716,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.69,1.7387102481382397,2.1656407827707715
4717,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4.05,1.6193882432872684,2.0124611797498106
4718,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,5.71,1.9035989509835904,2.3895606290697042
4719,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,5.43,1.860974538249528,2.3302360395462087
4720,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,5.32,1.843719208158766,2.3065125189341593
4721,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,5.91,1.9329696377795786,2.4310491562286436
4722,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,5,1.791759469228055,2.23606797749979
4723,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.9,1.7749523509116738,2.2135943621178655
4724,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.99,1.7900914121273581,2.233830790368868
4725,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,5.06,1.801709800081223,2.2494443758403984
4726,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.9,1.7749523509116738,2.2135943621178655
4727,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4.56,1.715598108262491,2.1354156504062622
4728,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.48,1.7011051009599243,2.1166010488516727
4729,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.39,1.6845453849209058,2.0952326839756963
4730,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,5.11,1.809926773183504,2.2605309110914633
4731,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.86,1.5810384379124023,1.96468827043885
4732,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.92,1.7783364488959144,2.2181073012818833
4733,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.43,1.691939133945844,2.1047565179849186
4734,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.79,1.7561322915849038,2.188606862823929
4735,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.9,1.589235205116581,1.9748417658131499
4736,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.39,1.6845453849209058,2.0952326839756963
4737,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,3.61,1.528227857008557,1.9
4738,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.53,1.7101878155342434,2.1283796653792764
4739,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.18,1.6448050562713916,2.0445048300260873
4740,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,5.04,1.7984040119467235,2.244994432064365
4741,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4.08,1.6253112615903906,2.0199009876724157
4742,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.27,1.9837562915454279,2.5039968051097827
4743,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.77,1.9125010869241836,2.4020824298928627
4744,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,7.16,2.0992441689760155,2.6758176320519302
4745,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.56,1.715598108262491,2.1354156504062622
4746,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.27,1.6620303625532709,2.0663978319771825
4747,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,6.01,1.9473377010464987,2.4515301344262523
4748,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,5.94,1.937301774518713,2.4372115213907883
4749,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,6.32,1.9906103279732201,2.513961017995307
4750,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,5.94,1.937301774518713,2.4372115213907883
4751,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.93,1.5953389880545987,1.982422760159901
4752,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.48,1.7011051009599243,2.1166010488516727
4753,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,3.44,1.4906543764441333,1.8547236990991407
4754,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.11,1.631199404215613,2.0273134932713295
4755,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.99,1.6074359097634274,1.997498435543818
4756,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,3.06,1.4011829736136414,1.7492855684535902
4757,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4.9,1.7749523509116738,2.2135943621178655
4758,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.37,1.6808279085207734,2.090454496036687
4759,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,3.85,1.5789787049493917,1.9621416870348585
4760,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4.97,1.7867469274045107,2.2293496809607953
4761,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4.69,1.7387102481382397,2.1656407827707715
4762,Florida_294,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,5.98,1.9430489167742813,2.445403852127497
4763,Florida_294,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.73,1.9065751436566365,2.3937418407171647
4764,Florida_294,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,5.85,1.9242486522741338,2.4186773244895647
4765,Florida_294,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.83,1.763017000362401,2.1977260975835913
4766,Florida_294,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.1,1.62924053973028,2.0248456731316584
4767,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,5.44,1.8625285401162623,2.3323807579381204
4768,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,6.29,1.986503546020567,2.5079872407968904
4769,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,5.94,1.937301774518713,2.4372115213907883
4770,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.75,1.749199854809259,2.179449471770337
4771,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,5.07,1.803358605071407,2.2516660498395407
4772,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,6.29,1.986503546020567,2.5079872407968904
4773,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,5.49,1.8702625307159986,2.3430749027719964
4774,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,6.09,1.958685340544036,2.467792535850613
4775,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,5.5,1.8718021769015913,2.345207879911715
4776,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4.56,1.715598108262491,2.1354156504062622
4777,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,4.07,1.623340817603092,2.0174241001832014
4778,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,4.44,1.6937790608678513,2.1071307505705477
4779,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,3.83,1.5748464676644813,1.9570385790780926
4780,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,3.98,1.6054298910365616,1.9949937343260002
4781,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,6.6,2.028148247292285,2.569046515733026
4782,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,16,5.08,1.8050046959780757,2.253885533916929
4783,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,17,4.37,1.6808279085207734,2.090454496036687
4784,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,18,3.79,1.5665304114228238,1.9467922333931784
4785,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,19,4.23,1.6544112780768316,2.0566963801203135
4786,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,20,4.26,1.6601310267496185,2.0639767440550294
4787,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,3.67,1.541159071680806,1.9157244060668017
4788,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.17,1.8196988379172965,2.2737634001804143
4789,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.5,1.7047480922384253,2.1213203435596424
4790,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.82,1.7613002617433464,2.195449840010015
4791,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.64,1.7298840655099674,2.1540659228538015
4792,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,5.05,1.80005827204275,2.247220505424423
4793,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.95,1.7833912195575383,2.224859546128699
4794,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.89,1.7732559976634952,2.211334438749598
4795,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,3.81,1.57069708411767,1.9519221295943134
4796,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.16,1.425515074273172,1.7776388834631178
4797,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,3.54,1.5129270120532565,1.8814887722226779
4798,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.04,1.7984040119467235,2.244994432064365
4799,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.66,1.7334238922150915,2.1587033144922905
4800,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,5.36,1.8500283773520307,2.3151673805580453
4801,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,3.47,1.4973884086254776,1.862793601019716
4802,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.77,1.7526720805200082,2.1840329667841556
4803,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,6.15,1.9671123567059163,2.479919353527449
4804,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,5.76,1.9110228900548727,2.4
4805,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,5.81,1.918392120161421,2.41039415863879
4806,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,5.87,1.927164106234258,2.4228082879171433
4807,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,5.96,1.9401794743463283,2.4413111231467406
4808,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,5.61,1.888583653863595,2.3685438564654024
4809,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,5.29,1.8389610707123492,2.3
4810,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,6,1.9459101490553132,2.449489742783178
4811,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4.14,1.6370530794670737,2.0346989949375804
4812,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.24,1.6563214983329508,2.0591260281974
4813,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.17,1.6428726885203377,2.0420577856662137
4814,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.41,1.6882490928583902,2.1
4815,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.11,1.631199404215613,2.0273134932713295
4816,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,3.27,1.451613827240533,1.8083141320025125
4817,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4,1.6094379124341003,2
4818,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.21,1.6505798557652755,2.0518284528683193
4819,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.75,1.749199854809259,2.179449471770337
4820,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4.48,1.7011051009599243,2.1166010488516727
4821,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.79,1.5665304114228238,1.9467922333931784
4822,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,5.77,1.9125010869241836,2.4020824298928627
4823,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,6.11,1.9615022438151495,2.471841418861655
4824,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,6.68,2.038619547159581,2.584569596664017
4825,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,5.8,1.916922612182061,2.4083189157584592
4826,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,5.94,1.937301774518713,2.4372115213907883
4827,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,6.39,2.0001277349601105,2.5278449319529077
4828,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,5.24,1.8309801823813363,2.2891046284519194
4829,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,5.69,1.900613874140137,2.3853720883753127
4830,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,6.46,2.0095554142156695,2.541653005427767
4831,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4.6,1.7227665977411035,2.1447610589527217
4832,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.89,1.7732559976634952,2.211334438749598
4833,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.15,1.6389967146756448,2.0371548787463363
4834,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.5,1.7047480922384253,2.1213203435596424
4835,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.47,1.6992786164338898,2.1142374511865976
4836,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,7.47,2.136530508663963,2.7331300737432898
4837,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4.39,1.6845453849209058,2.0952326839756963
4838,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.54,1.7119945007591924,2.130727575266252
4839,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.69,1.7387102481382397,2.1656407827707715
4840,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4.99,1.7900914121273581,2.233830790368868
4841,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,5,1.791759469228055,2.23606797749979
4842,Florida_302,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.6,1.7227665977411035,2.1447610589527217
4843,Florida_302,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,6.19,1.9726911717329554,2.487971060924946
4844,Florida_302,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,3.91,1.5912739418064292,1.977371993328519
