ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,spine_length,spine_length_log,spine_length_sqr
CDRS_57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,5.77,1.9125010869241836,2.4020824298928627
CDRS_57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.26,1.9823798288367047,2.5019992006393608
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.7,2.0412203288596382,2.588435821108957
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.85,2.060513531794317,2.6172504656604803
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.35,1.9947003132247452,2.5199206336708304
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.77,2.050270164379556,2.6019223662515376
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,5.75,1.9095425048844386,2.3979157616563596
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,5.45,1.864080130807681,2.3345235059857505
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.53,2.018895041811802,2.5553864678361276
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,5.95,1.9387416595767009,2.4392621835300936
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,7.91,2.187174241482718,2.812472222085047
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.18,1.9712993830601329,2.4859605789312105
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,3.9,1.589235205116581,1.9748417658131499
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,5.38,1.8531680973566984,2.3194827009486403
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,3.48,1.4996230464268938,1.865475810617763
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,5.19,1.8229350866965048,2.2781571499789037
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.97,2.075684492802124,2.640075756488817
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,3.94,1.597365331199831,1.9849433241279208
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.62,2.030776369698555,2.5729360660537215
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,5.46,1.8656293177945105,2.3366642891095846
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,4.78,1.7544036826842861,2.186321110907545
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,4.61,1.724550719534605,2.147091055358389
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,5.45,1.864080130807681,2.3345235059857505
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,4.4,1.6863989535702288,2.0976176963403033
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,3.7,1.547562508716013,1.9235384061671346
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,4.34,1.6752256529721035,2.083266665599966
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,3.54,1.5129270120532565,1.8814887722226779
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,4.28,1.6639260977181702,2.06881608655772
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,3.61,1.528227857008557,1.9
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.9,2.066862759472976,2.6267851073127395
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,4.21,1.6505798557652755,2.0518284528683193
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,2.93,1.3686394258811698,1.711724276862369
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,4.92,1.7783364488959144,2.2181073012818833
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.34,1.9933388426264242,2.5179356624028344
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,3.95,1.599387576580599,1.9874606914351791
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,4.09,1.6272778305624314,2.0223748416156684
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,5.04,1.7984040119467235,2.244994432064365
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,4.71,1.742219023667919,2.1702534414210706
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,5.37,1.851599469584072,2.3173260452512934
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.35,1.9947003132247452,2.5199206336708304
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,5.05,1.80005827204275,2.247220505424423
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,4.47,1.6992786164338898,2.1142374511865976
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,5.62,1.890095369948917,2.3706539182259396
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,5.2,1.824549292051046,2.280350850198276
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,3.48,1.4996230464268938,1.865475810617763
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,3.26,1.449269160281279,1.8055470085267789
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,5.52,1.8748743759385615,2.349468024894146
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.79,2.052840859882657,2.6057628441590768
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,5.89,1.9300710850255671,2.4269322199023193
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.08,2.089391872533004,2.6608269391300143
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.62,2.030776369698555,2.5729360660537215
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.62,2.030776369698555,2.5729360660537215
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.91,2.0681277817795625,2.6286878856189833
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,5.64,1.8931119634883424,2.3748684174075834
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.12,2.0943301541735866,2.6683328128252666
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.24,2.1090003439213802,2.6907248094147422
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.11,2.0930978681273213,2.6664583251946765
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.13,1.9643112344262046,2.4758836806279896
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.4,2.0014800002101243,2.5298221281347035
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.99,2.0781907597781832,2.6438608132804573
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.99,2.196112848483529,2.826658805020514
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.69,2.0399207835175526,2.5865034312755126
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.68,2.038619547159581,2.584569596664017
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.6,2.151762203259462,2.756809750418044
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.52,2.1424163408412245,2.7422618401604177
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.52,2.017566137961748,2.553429066960741
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.7,2.0412203288596382,2.588435821108957
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.5,2.0149030205422647,2.5495097567963922
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.07,1.9558604799084813,2.463736998950984
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.25,1.9810014688665833,2.5
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,5.41,1.8578592709325787,2.3259406699226015
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,4.82,1.7613002617433464,2.195449840010015
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,5.34,1.8468787684491346,2.3108440016582685
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,5.52,1.8748743759385615,2.349468024894146
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,4.78,1.7544036826842861,2.186321110907545
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,5.61,1.888583653863595,2.3685438564654024
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.26,1.9823798288367047,2.5019992006393608
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,4.88,1.7715567619105355,2.209072203437452
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.7,2.163323025660538,2.7748873851023217
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.4,1.8562979903656263,2.32379000772445
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.78,2.1724764076470255,2.7892651361962706
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.81,1.918392120161421,2.41039415863879
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.15,2.0980179272527715,2.6739483914241875
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.4,2.0014800002101243,2.5298221281347035
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.05,2.0856720914304723,2.6551836094703507
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.48,2.012232791986386,2.545584412271571
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.21,1.9754689512968577,2.4919871588754225
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.1,1.8082887711792655,2.258317958127243
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.77,2.1713368063840917,2.787471972953271
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,8.16,2.214846178686039,2.85657137141714
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.55,2.145931282948669,2.7477263328068173
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.71,1.9035989509835904,2.3895606290697042
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.79,2.1736147116970854,2.7910571473905725
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,4.22,1.6524974018945473,2.0542638584174138
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.96,1.9401794743463283,2.4413111231467406
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,3.7,1.547562508716013,1.9235384061671346
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,4.78,1.7544036826842861,2.186321110907545
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,4.51,1.706564623164823,2.12367605815953
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.87,1.927164106234258,2.4228082879171433
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.01,2.080690761080268,2.6476404589747453
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,4.79,1.7561322915849038,2.188606862823929
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.9,2.066862759472976,2.6267851073127395
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,9.01,2.303584593327129,3.0016662039607267
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.82,2.05668455455722,2.6115129714401193
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.96,2.0744289998562917,2.6381811916545836
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.96,1.9401794743463283,2.4413111231467406
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,3.94,1.597365331199831,1.9849433241279208
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.03,1.7967470107390942,2.2427661492005804
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,2.23,1.172482137234565,1.493318452306808
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.26,1.9823798288367047,2.5019992006393608
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,3.69,1.5454325824581878,1.9209372712298547
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.59,1.8855533485144158,2.364318083507378
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.76,1.9110228900548727,2.4
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.19,1.8229350866965048,2.2781571499789037
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.59,1.8855533485144158,2.364318083507378
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.01,1.9473377010464987,2.4515301344262523
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.34,1.9933388426264242,2.5179356624028344
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.95,1.7833912195575383,2.224859546128699
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.41,1.6882490928583902,2.1
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.99,1.944480556245719,2.4474476501040834
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.14,1.965712776351493,2.477902338672773
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5,1.791759469228055,2.23606797749979
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.23,1.9782390361706734,2.495996794869737
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.05,1.80005827204275,2.247220505424423
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.18,1.9712993830601329,2.4859605789312105
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.87,1.927164106234258,2.4228082879171433
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.13,1.9643112344262046,2.4758836806279896
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.7,1.7404661748405046,2.16794833886788
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.32,1.6714733033535532,2.078460969082653
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,3.87,1.5830939370944985,1.9672315572906003
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.92,1.7783364488959144,2.2181073012818833
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.21,1.9754689512968577,2.4919871588754225
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.7,1.7404661748405046,2.16794833886788
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.3,1.840549633397487,2.3021728866442674
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.6,1.8870696490323797,2.3664319132398464
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.92,1.7783364488959144,2.2181073012818833
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.41,1.6882490928583902,2.1
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,2.51,1.2556160374777743,1.5842979517754858
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,3.48,1.4996230464268938,1.865475810617763
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.92,1.7783364488959144,2.2181073012818833
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,4.95,1.7833912195575383,2.224859546128699
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,4.34,1.6752256529721035,2.083266665599966
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,3.87,1.5830939370944985,1.9672315572906003
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,3.55,1.5151272329628591,1.8841443681416772
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,5.88,1.9286186519452522,2.4248711305964283
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,5.13,1.81319474994812,2.264950330581225
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,4.42,1.6900958154515549,2.1023796041628637
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,3.94,1.597365331199831,1.9849433241279208
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,4.12,1.6331544390514163,2.029778313018444
