ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,tip_distance,tip_distance_log,tip_distance_sqr
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,261,9.34,2.336019869080283,3.056141357987225
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,261,9.81,2.3804716316511167,3.132091952673165
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,261,10.06,2.403334996094189,3.1717503054307414
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,261,11.6,2.533696813957432,3.40587727318528
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,261,6.49,2.0135687975291283,2.5475478405713994
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,261,10.37,2.4309783077624445,3.2202484376209237
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,261,9.8,2.379546134130174,3.1304951684997055
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,261,10.32,2.4265710727750367,3.212475680841802
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,261,8.85,2.2874714551839976,2.9748949561287032
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,261,10.19,2.4150205223238337,3.1921779399024737
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,262,5.58,1.884034745337226,2.3622023622035435
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,262,12.91,2.6326080059353516,3.5930488446443363
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,262,10.55,2.446685436967803,3.248076353782343
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,262,8.11,2.209372711271867,2.8478061731796283
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,262,10.29,2.4239173781615704,3.207802986469088
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,262,11.87,2.554899021608035,3.4452866353904428
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,262,12.5,2.6026896854443837,3.5355339059327378
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,262,11.73,2.543961412569315,3.424908757908742
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,262,11.84,2.552565298261815,3.4409301068170506
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,262,10.92,2.4782176616372036,3.304542328371661
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,7.59,2.150598735996164,2.7549954627911823
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,8.32,2.2321626286975,2.8844410203711917
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,7.9,2.186051276738094,2.8106938645110393
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,6.67,2.0373166153791646,2.582634314028992
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,8.09,2.2071749081893874,2.8442925306655784
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,7.16,2.0992441689760155,2.6758176320519302
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,7.5,2.1400661634962708,2.7386127875258306
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,7.47,2.136530508663963,2.7331300737432898
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,5.96,1.9401794743463283,2.4413111231467406
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,5.71,1.9035989509835904,2.3895606290697042
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,7.41,2.1294214739848565,2.72213151776324
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,7.39,2.127040520479115,2.7184554438136375
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,7.86,2.1815467646169897,2.8035691537752374
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,9.7,2.3702437414678603,3.1144823004794873
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,6.75,2.0476928433652555,2.598076211353316
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,8.64,2.265921108622454,2.939387691339814
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,7.66,2.1587147225743437,2.7676705006196096
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,7.75,2.169053700369523,2.7838821814150108
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,6.51,2.0162354657760435,2.5514701644346145
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,263,7.97,2.1938856760707046,2.8231188426986207
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,264,10.36,2.4300984132930052,3.2186953878862163
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,264,11.18,2.4997952622817508,3.3436506994600976
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,264,9.26,2.3282528397426234,3.043024810940588
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,264,10.89,2.4756977107026903,3.3000000000000003
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,264,10.19,2.4150205223238337,3.1921779399024737
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,265,9.86,2.3850863145057892,3.1400636936215163
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,265,5.13,1.81319474994812,2.264950330581225
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,265,4.29,1.665818245870208,2.071231517720798
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,265,7.11,2.0930978681273213,2.6664583251946765
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,265,11.11,2.494031557565001,3.3331666624997918
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,265,9.75,2.3749057545736716,3.122498999199199
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,265,10.27,2.422144328051685,3.2046840717924128
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,265,9.83,2.382320061012899,3.1352830813181765
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,265,7.29,2.1150499691472033,2.7
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,265,8.48,2.2491843162669305,2.9120439557122073
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,266,9.85,2.3841650799864684,3.138470965295043
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,266,10.7,2.4595888418037104,3.271085446759225
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,266,8.73,2.2752138961979136,2.9546573405388314
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,266,6.16,1.9685099809725544,2.4819347291981715
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,266,6.9,2.066862759472976,2.6267851073127395
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,266,10.72,2.4612967841488667,3.2741411087489802
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,266,10.31,2.425687290128029,3.2109188716004646
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,266,6.61,2.0294631718735947,2.570992026436488
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,266,10.56,2.4475508632442313,3.249615361854384
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,266,7.72,2.1656192379208883,2.778488797889961
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,267,10.26,2.421256622711544,3.2031234756093934
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,267,10.02,2.3997118037247684,3.1654383582688825
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,267,9.96,2.3942522815198695,3.1559467676119
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,267,12.2,2.580216829592325,3.492849839314596
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,267,9.77,2.3767644911682972,3.1256999216175565
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,267,11.19,2.5006159434931803,3.345145736735546
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,267,10.32,2.4265710727750367,3.212475680841802
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,267,9.88,2.3869262414277967,3.1432467291003423
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,267,12.4,2.5952547069568657,3.521363372331802
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,267,7.26,2.1114245875328868,2.694438717061496
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,268,9.86,2.3850863145057892,3.1400636936215163
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,268,2.67,1.3001916620664788,1.6340134638368191
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,268,11.87,2.554899021608035,3.4452866353904428
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,268,9.04,2.306577114263583,3.0066592756745814
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,268,6.75,2.0476928433652555,2.598076211353316
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,269,10.99,2.4840729690394228,3.315116890850155
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,269,6.6,2.028148247292285,2.569046515733026
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,269,10.35,2.4292177439274116,3.2171415884290826
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,269,9.81,2.3804716316511167,3.132091952673165
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,269,9.94,2.392425796993835,3.152776554086889
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,269,10.94,2.479894107964456,3.3075670817082456
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,269,12.42,2.5967461315435356,3.5242020373412193
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,269,10.74,2.4630018143999504,3.277193921634788
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,269,9.42,2.343727036325221,3.069201850644561
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Marathon,269,8.41,2.2417729535972883,2.9
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,270,9.04,2.306577114263583,3.0066592756745814
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,270,7.33,2.1198634561787513,2.7073972741361767
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,270,8.89,2.2915241456346207,2.981610303175115
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,270,6.13,1.9643112344262046,2.4758836806279896
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,270,9.46,2.347558458636777,3.0757112998459397
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,270,6.76,2.048982334195127,2.6
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,270,6.92,2.0693912058263346,2.630589287593181
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,270,8.91,2.2935443483418965,2.98496231131986
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,270,7.22,2.1065702090680882,2.6870057685088806
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,270,8.97,2.299580583973747,2.9949958263743874
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,271,7.54,2.1447610078004784,2.745906043549196
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,271,7,2.0794415416798357,2.6457513110645907
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,271,7.81,2.175887439948088,2.794637722496424
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,271,8.56,2.25758772706331,2.925747767665559
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,271,5.72,1.9050881545350582,2.3916521486202797
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,271,6.52,2.017566137961748,2.553429066960741
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,271,6.53,2.018895041811802,2.5553864678361276
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,271,7.03,2.0831845279586703,2.6514147167125706
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,271,6.05,1.9530276168241774,2.4596747752497685
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,271,7.31,2.1174596088673567,2.7037011669191546
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,272,8.19,2.2181159363675955,2.8618176042508368
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,272,8.77,2.2793164660546914,2.9614185789921694
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,272,8.86,2.288486168614544,2.9765752132274432
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,272,10.76,2.464703942470481,3.280243893371345
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,272,8.38,2.238579763018133,2.894822965226026
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,272,4.91,1.776645831418007,2.215851980616034
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,272,8.06,2.203869120054888,2.839013913315678
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,272,6.78,2.0515563381903004,2.6038433132583076
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,272,7.33,2.1198634561787513,2.7073972741361767
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,272,9.74,2.3739750890807185,3.120897306865447
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,273,7.46,2.135349173618132,2.7313000567495327
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,273,9.53,2.354228326145884,3.087069808086626
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,273,8.31,2.231089091288976,2.882707061079915
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,273,7.39,2.127040520479115,2.7184554438136375
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,273,7.9,2.186051276738094,2.8106938645110393
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,273,9.99,2.39698576841553,3.1606961258558215
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,273,8.32,2.2321626286975,2.8844410203711917
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,273,9.97,2.395164274287139,3.157530680769389
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,273,0,0,0
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,273,9.95,2.3933394562625097,3.1543620591175006
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,274,9.18,2.3204250111223765,3.0298514815086235
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,274,9.06,2.3085671646715933,3.0099833886584824
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,274,10.03,2.400618833265411,3.167017524422623
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,274,10.54,2.4458192610799534,3.246536616149585
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,274,10.31,2.425687290128029,3.2109188716004646
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,274,9.32,2.334083760053417,3.0528675044947495
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,274,9.91,2.3896797998449792,3.1480152477394387
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,274,9.23,2.325324579963535,3.0380915061926625
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,274,10.8,2.468099531471619,3.286335345030997
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,274,10.11,2.4078456036515385,3.179622619116929
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,275,8.64,2.265921108622454,2.939387691339814
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,275,8.07,2.2049722641270453,2.8407745422683583
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,275,8.68,2.2700619012884857,2.946183972531247
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,275,5.7,1.9021075263969205,2.3874672772626644
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,275,9.11,2.3135250330323798,3.018277654557314
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,275,7.38,2.1258479144939915,2.716615541441225
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,275,6.52,2.017566137961748,2.553429066960741
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,275,7.47,2.136530508663963,2.7331300737432898
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,275,8.12,2.21046980408624,2.8495613697550013
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,275,9.79,2.378619779270043,3.128897569432403
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,276,8.33,2.2332350148592526,2.8861739379323623
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,276,11.66,2.5384474167160302,3.4146742157927745
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,276,13.1,2.6461747973841225,3.6193922141707713
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,276,8.28,2.2278615467981093,2.8774989139876315
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,276,7.97,2.1938856760707046,2.8231188426986207
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,277,7.15,2.0980179272527715,2.6739483914241875
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,277,7.3,2.1162555148025524,2.701851217221259
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,277,8.47,2.248128907197987,2.91032644217105
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,277,7.28,2.1138429683971687,2.6981475126464085
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,277,7.45,2.134166441369082,2.7294688127912363
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,278,9.07,2.309560706730471,3.0116440692751194
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,278,8.92,2.2945529212967815,2.986636904613616
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,278,7.9,2.186051276738094,2.8106938645110393
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,278,9.98,2.3960754360813845,3.159113799786263
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,278,9.68,2.3683728335320486,3.111269837220809
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,278,9.02,2.3045830956567186,3.003331483536241
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,278,6.58,2.0255131996542803,2.565151067676132
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,278,8.16,2.214846178686039,2.85657137141714
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,278,6.29,1.986503546020567,2.5079872407968904
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,278,6.59,2.0268315914075385,2.567099530598687
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,279,10.79,2.4672517145492794,3.2848135411313684
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,279,9.53,2.354228326145884,3.087069808086626
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,279,9.92,2.390595970316759,3.1496031496047245
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,279,10.36,2.4300984132930052,3.2186953878862163
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,279,10.81,2.468946630209271,3.2878564445547194
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,280,4.41,1.6882490928583902,2.1
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,280,9.14,2.316487998163037,3.023243291566195
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,280,9.07,2.309560706730471,3.0116440692751194
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,280,6.06,1.9544450515051506,2.4617067250182343
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,280,9.03,2.305580601973844,3.004995840263344
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,280,9.2,2.3223877202902252,3.03315017762062
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,280,6.76,2.048982334195127,2.6
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,280,7.77,2.1713368063840917,2.787471972953271
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,280,8.49,2.2502386126218363,2.9137604568666933
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,280,7.34,2.1210632163706555,2.7092434368288134
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,281,10.64,2.454447442303292,3.2619012860600183
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,281,10.79,2.4672517145492794,3.2848135411313684
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,281,10.35,2.4292177439274116,3.2171415884290826
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,281,7.47,2.136530508663963,2.7331300737432898
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Jupiter,281,7.94,2.190535589185423,2.817800560721074
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,282,7.45,2.134166441369082,2.7294688127912363
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,282,8.64,2.265921108622454,2.939387691339814
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,282,10.71,2.460443177609626,3.2726136343907144
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,282,6.69,2.0399207835175526,2.5865034312755126
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,282,9.72,2.372111155642656,3.117691453623979
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,282,10.19,2.4150205223238337,3.1921779399024737
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,282,7.11,2.0930978681273213,2.6664583251946765
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,282,7.1,2.0918640616783932,2.6645825188948455
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,282,10.14,2.410542234499138,3.184336665618132
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,282,6.91,2.0681277817795625,2.6286878856189833
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,283,8.75,2.277267285009756,2.958039891549808
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,283,9.48,2.349468678892896,3.0789608636681307
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,283,8.14,2.2126603854660587,2.8530685235374214
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,283,9.61,2.3617969526258915,3.1
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,283,8.92,2.2945529212967815,2.986636904613616
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,283,8.93,2.295560478057081,2.988310559496787
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,283,9.23,2.325324579963535,3.0380915061926625
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,283,9.66,2.3664984187376983,3.1080540535840107
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,283,8.55,2.256541154492639,2.924038303442689
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,283,7.47,2.136530508663963,2.7331300737432898
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,284,10.41,2.4344901638739844,3.2264531609803355
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,284,5.75,1.9095425048844386,2.3979157616563596
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,284,9.57,2.3580197998821464,3.093541659651604
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,284,10.72,2.4612967841488667,3.2741411087489802
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,284,7.28,2.1138429683971687,2.6981475126464085
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,284,8.87,2.28949985344539,2.9782545223670858
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,284,8.17,2.2159372862683733,2.8583211855912904
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,284,10.33,2.427454075039915,3.2140317359976396
