ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,length_log,length_sqr
997,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,2,3.84,1.3454723665996355,1.9595917942265424
998,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,3,3.92,1.366091653802371,1.9798989873223332
999,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,4,4.42,1.4861396960896067,2.1023796041628637
1000,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,5,4.6,1.5260563034950492,2.1447610589527217
1001,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,6,4.27,1.451613827240533,2.0663978319771825
1002,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,7,3.84,1.3454723665996355,1.9595917942265424
1003,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,8,3.94,1.3711807233098425,1.9849433241279208
1004,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,9,4.16,1.425515074273172,2.039607805437114
1005,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,10,4.15,1.423108334242607,2.0371548787463363
1006,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,11,4.52,1.5085119938441398,2.1260291625469296
1007,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,12,3.48,1.247032293786383,1.865475810617763
1008,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,13,3.25,1.1786549963416462,1.8027756377319946
1009,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,14,5.28,1.6639260977181702,2.2978250586152114
1010,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,15,5.49,1.7029282555214393,2.3430749027719964
1011,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,16,4.05,1.3987168811184478,2.0124611797498106
1012,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,17,4.41,1.4838746894587547,2.1
1013,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,18,4.74,1.556037135706985,2.177154105707724
1014,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,19,4.62,1.5303947050936475,2.149418526020468
1015,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,20,3.46,1.2412685890696329,1.8601075237738274
1016,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,21,4.35,1.4701758451005926,2.085665361461421
1017,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,22,4.33,1.4655675420143985,2.080865204668481
1018,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,23,4.8,1.5686159179138452,2.1908902300206643
1019,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,24,4.29,1.4562867329399256,2.071231517720798
1020,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,25,4.49,1.501852701754163,2.118962010041709
1021,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,1,6.57,1.8825138324965192,2.563201123595259
1022,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,2,5.88,1.7715567619105355,2.4248711305964283
1023,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,3,5.99,1.7900914121273581,2.4474476501040834
1024,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,4,7.06,1.9544450515051506,2.6570660511172846
1025,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,5,4.71,1.5496879080283263,2.1702534414210706
1026,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,6,3.74,1.3190856114264407,1.9339079605813716
1027,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,7,5.35,1.6770965609079151,2.3130067012440754
1028,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,8,6.18,1.8213182714695995,2.4859605789312105
1029,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,9,5.16,1.6409365794934714,2.2715633383201093
1030,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,10,5.71,1.742219023667919,2.3895606290697042
1031,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,11,5.56,1.715598108262491,2.3579652245103193
1032,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,12,5.84,1.7647307968401356,2.4166091947189146
1033,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,13,5.93,1.780024213009634,2.435159132377184
1034,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,14,5.65,1.7316555451583497,2.3769728648009427
1035,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,15,3.98,1.3812818192963463,1.9949937343260002
1036,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,16,4.51,1.506297153514587,2.12367605815953
1037,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,17,4.7,1.547562508716013,2.16794833886788
1038,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,18,4.97,1.6034198401085373,2.2293496809607953
1039,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,19,5.79,1.7561322915849038,2.406241883103193
1040,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,20,5.39,1.6845453849209058,2.32163735324878
1041,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,21,4.09,1.4085449700547104,2.0223748416156684
1042,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,22,5.66,1.7334238922150915,2.3790754506740637
1043,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,23,5.44,1.6937790608678513,2.3323807579381204
1044,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,24,4.52,1.5085119938441398,2.1260291625469296
1045,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,25,4.89,1.5871923034867805,2.211334438749598
1046,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,26,5.74,1.747459210331475,2.3958297101421877
1047,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,27,6.26,1.8341801851120072,2.5019992006393608
1048,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,28,5.45,1.6956156086751528,2.3345235059857505
1049,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,29,4.44,1.4906543764441336,2.1071307505705477
1050,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,1,5.79,1.7561322915849038,2.406241883103193
1051,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,2,6.06,1.801709800081223,2.4617067250182343
1052,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,3,6.03,1.7967470107390942,2.455605831561735
1053,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,4,5.4,1.6863989535702288,2.32379000772445
1054,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,5,4.78,1.5644405465033646,2.186321110907545
1055,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,6,5.84,1.7647307968401356,2.4166091947189146
1056,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,7,6.34,1.8468787684491346,2.5179356624028344
1057,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,8,4.14,1.4206957878372228,2.0346989949375804
1058,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,9,4.92,1.5933085305042167,2.2181073012818833
1059,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,10,3.9,1.3609765531356006,1.9748417658131499
1060,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,11,6.33,1.8453002361560848,2.515949125081825
1061,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,12,5.48,1.7011051009599243,2.340939982143925
1062,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,13,4.69,1.545432582458188,2.1656407827707715
1063,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,14,6.32,1.843719208158766,2.513961017995307
1064,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,15,6,1.791759469228055,2.449489742783178
1065,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,16,5.57,1.7173950539391927,2.360084744241189
1066,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,17,5.57,1.7173950539391927,2.360084744241189
1067,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,18,5.23,1.6544112780768316,2.2869193252058544
1068,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,19,5.67,1.7351891177396608,2.3811761799581315
1069,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,20,4.5,1.5040773967762742,2.1213203435596424
1070,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,21,5.37,1.6808279085207734,2.3173260452512934
1071,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,22,5.45,1.6956156086751528,2.3345235059857505
1072,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,23,5.74,1.747459210331475,2.3958297101421877
1073,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,24,4.59,1.5238800240724537,2.142428528562855
1074,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,25,4.83,1.5748464676644813,2.1977260975835913
1075,Expedition_103,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,26,4.54,1.5129270120532565,2.130727575266252
1076,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,1,3.42,1.2296405510745139,1.849324200890693
1077,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,2,6.18,1.8213182714695995,2.4859605789312105
1078,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,3,4.93,1.5953389880545987,2.2203603311174516
1079,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,4,6.55,1.8794650496471605,2.5592967784139455
1080,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,5,4.17,1.4279160358107101,2.0420577856662137
1081,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,6,5.65,1.7316555451583497,2.3769728648009427
1082,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,7,4.16,1.425515074273172,2.039607805437114
1083,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,8,3.97,1.3787660946990992,1.9924858845171276
1084,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,9,4.67,1.541159071680806,2.1610182784974308
1085,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,10,3.82,1.3402504226184837,1.9544820285692064
1086,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,11,3.65,1.2947271675944,1.91049731745428
1087,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,12,4.38,1.4770487243883548,2.092844953645635
1088,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,13,4.08,1.4060969884160703,2.0199009876724157
1089,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,14,3.55,1.2669476034873244,1.8841443681416772
1090,Expedition_104,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,15,3.83,1.3428648031925547,1.9570385790780926
1091,Expedition_105,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,8.39,2.127040520479115,2.896549671592048
1092,Expedition_105,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,7.05,1.9530276168241774,2.6551836094703507
1093,Expedition_105,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,7.6,2.028148247292285,2.756809750418044
1094,Expedition_105,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,6.5,1.8718021769015913,2.5495097567963922
1095,Expedition_105,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,6.6,1.8870696490323797,2.569046515733026
1096,Expedition_105,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,5.75,1.749199854809259,2.3979157616563596
1097,Expedition_105,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,7.2,1.9740810260220096,2.6832815729997477
1098,Expedition_105,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,6.06,1.801709800081223,2.4617067250182343
1099,Expedition_105,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,5.77,1.7526720805200082,2.4020824298928627
1100,Expedition_105,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,5.34,1.6752256529721035,2.3108440016582685
1101,Expedition_106,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,8.44,2.1329823086078656,2.90516780926679
1102,Expedition_106,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,7.68,2.038619547159581,2.7712812921102037
1103,Expedition_106,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,8.22,2.1065702090680887,2.86705423736629
1104,Expedition_106,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,8.4,2.128231705849268,2.898275349237888
1105,Expedition_106,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,7.99,2.0781907597781832,2.826658805020514
1106,Expedition_106,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,7.62,2.030776369698555,2.760434748368452
1107,Expedition_106,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,8.24,2.1090003439213802,2.870540018881465
1108,Expedition_106,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,8.06,2.086913556518537,2.839013913315678
