ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,width,depth,spine_length,tip_distance,spine_num,upper_spines,lower_spines,country,location,notes
3573,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,81,7.32,3.94,5.98,4.02,NA,NA,1,0,Ecuador,Cementery Road,NA
3574,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,82,4.43,2.56,4.75,5.41,NA,NA,1,1,Ecuador,Cementery Road,NA
3575,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,83,5.59,2.98,4.76,5.27,NA,NA,1,0,Ecuador,Cementery Road,NA
3576,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,84,5.38,3.24,4.81,3.48,NA,NA,1,0,Ecuador,Cementery Road,NA
3577,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,85,7.21,4.45,6.27,5.21,NA,NA,1,1,Ecuador,Cementery Road,NA
3578,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,86,6.58,4,6.26,3.09,NA,NA,1,0,Ecuador,Cementery Road,NA
3579,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,87,4.83,2.96,4.74,2.86,NA,NA,1,0,Ecuador,Cementery Road,NA
3580,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,88,5.39,2.53,4.7,2.66,NA,NA,1,0,Ecuador,Cementery Road,NA
3581,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,89,7.03,4.1,6.56,4.34,NA,NA,1,0,Ecuador,Cementery Road,NA
3582,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,90,5.72,4.44,4.88,4.7,NA,NA,1,0,Ecuador,Cementery Road,NA
3583,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,91,5.66,2.98,5.16,6.44,NA,NA,1,1,Ecuador,Cementery Road,NA
3584,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,92,5.44,3.06,5.06,5.49,NA,NA,1,0,Ecuador,Cementery Road,NA
3585,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,93,5.17,2.66,4.79,4.91,NA,NA,1,0,Ecuador,Cementery Road,NA
3586,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,94,6.63,2.91,5.43,6.26,NA,NA,1,0,Ecuador,Cementery Road,NA
3587,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,95,6.41,3.75,5.63,6.71,NA,NA,1,0,Ecuador,Cementery Road,NA
3588,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,96,5.21,3.03,4.89,4.5,NA,NA,1,1,Ecuador,Cementery Road,NA
3589,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,97,6.18,3.3,5.58,4.54,NA,NA,1,0,Ecuador,Cementery Road,NA
3590,Daniel_23,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,98,4.95,3.01,4.68,4.98,NA,NA,1,0,Ecuador,Cementery Road,NA
3591,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,1,7.05,2.67,NA,8.04,NA,NA,1,0,Ecuador,Baltra Airport,NA
3592,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,2,7.13,3.33,NA,13.85,NA,NA,1,1,Ecuador,Baltra Airport,NA
3593,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,3,4.47,2.79,NA,7.33,NA,NA,1,1,Ecuador,Baltra Airport,NA
3594,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,4,5.56,2.87,NA,10.38,NA,NA,1,1,Ecuador,Baltra Airport,NA
3595,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,5,5.45,3.11,NA,6.73,NA,NA,1,0,Ecuador,Baltra Airport,NA
3596,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,6,5.34,3.32,NA,8.35,NA,NA,1,0,Ecuador,Baltra Airport,NA
3597,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,7,5.2,2.67,NA,7.02,NA,NA,1,1,Ecuador,Baltra Airport,NA
3598,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,8,5.97,2.91,NA,10.24,NA,NA,1,1,Ecuador,Baltra Airport,NA
3599,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,9,5.61,3.13,NA,5.21,NA,NA,1,1,Ecuador,Baltra Airport,NA
3600,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,10,6.88,4,NA,11.04,NA,NA,1,1,Ecuador,Baltra Airport,NA
3601,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,11,5.64,3.18,NA,7.03,NA,NA,1,1,Ecuador,Baltra Airport,NA
3602,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,12,6.16,3.33,NA,8.77,NA,NA,1,1,Ecuador,Baltra Airport,NA
3603,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,13,5.14,2.47,NA,6.24,NA,NA,1,1,Ecuador,Baltra Airport,NA
3604,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,14,6.83,3.15,NA,9.37,NA,NA,1,1,Ecuador,Baltra Airport,NA
3605,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,15,5.64,2.92,NA,7.78,NA,NA,1,1,Ecuador,Baltra Airport,NA
3606,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,16,5.86,2.84,NA,5.01,NA,NA,1,1,Ecuador,Baltra Airport,NA
3607,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,17,6.26,4.52,NA,6.51,NA,NA,1,0,Ecuador,Baltra Airport,NA
3608,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,18,4.56,2.62,NA,7.89,NA,NA,1,1,Ecuador,Baltra Airport,NA
3609,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,19,3.39,2.23,NA,5.11,NA,NA,1,1,Ecuador,Baltra Airport,NA
3610,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,20,6.52,3.49,NA,7.62,NA,NA,1,1,Ecuador,Baltra Airport,NA
3611,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,21,5.11,2.8,NA,4.96,NA,NA,1,1,Ecuador,Baltra Airport,NA
3612,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,22,6.91,3.86,NA,8.37,NA,NA,1,1,Ecuador,Baltra Airport,NA
3613,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,23,7.45,2.94,NA,7.07,NA,NA,1,1,Ecuador,Baltra Airport,NA
3614,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,24,5.26,3.11,NA,5.8,NA,NA,1,0,Ecuador,Baltra Airport,NA
3615,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,25,9.92,5.13,NA,10.11,NA,NA,1,1,Ecuador,Baltra Airport,NA
3616,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,26,6.81,3.77,NA,7.56,NA,NA,1,1,Ecuador,Baltra Airport,NA
3617,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,27,5.4,3.1,NA,7.8,NA,NA,1,1,Ecuador,Baltra Airport,NA
3618,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,28,6.98,3.1,NA,7.78,NA,NA,1,1,Ecuador,Baltra Airport,NA
3619,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,29,5.29,2.79,NA,6.59,NA,NA,1,0,Ecuador,Baltra Airport,NA
3620,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,30,5.33,2.38,NA,7.74,NA,NA,1,1,Ecuador,Baltra Airport,NA
3621,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,31,8.58,4.12,NA,10.73,NA,NA,1,1,Ecuador,Baltra Airport,NA
3622,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,32,7.97,3.1,NA,8.2,NA,NA,1,1,Ecuador,Baltra Airport,NA
3623,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,33,6.58,3.69,NA,7.4,NA,NA,1,1,Ecuador,Baltra Airport,NA
3624,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,34,6.65,2.99,NA,5.5,NA,NA,1,1,Ecuador,Baltra Airport,NA
3625,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,35,8.34,5.29,NA,7.95,NA,NA,1,1,Ecuador,Baltra Airport,NA
3626,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,36,5.02,2.56,NA,7.81,NA,NA,1,1,Ecuador,Baltra Airport,NA
3627,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,37,5.16,3.28,NA,7.89,NA,NA,1,1,Ecuador,Baltra Airport,NA
3628,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,38,6.87,3.33,NA,13.52,NA,NA,1,1,Ecuador,Baltra Airport,NA
3629,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,39,7.39,4.24,NA,7.71,NA,NA,1,1,Ecuador,Baltra Airport,NA
3630,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,40,4.02,2.6,NA,5.75,NA,NA,1,1,Ecuador,Baltra Airport,NA
3631,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,41,5.53,3.24,NA,5.94,NA,NA,1,1,Ecuador,Baltra Airport,NA
3632,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,42,5.66,3.18,NA,6.75,NA,NA,1,0,Ecuador,Baltra Airport,NA
3633,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,43,4.3,2.67,NA,4.98,NA,NA,1,1,Ecuador,Baltra Airport,NA
3634,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,44,5.64,3.15,NA,5.53,NA,NA,1,0,Ecuador,Baltra Airport,NA
3635,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,45,7.78,3.05,NA,10.53,NA,NA,1,1,Ecuador,Baltra Airport,NA
3636,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,46,6.53,3.68,NA,11.84,NA,NA,1,1,Ecuador,Baltra Airport,NA
3637,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,47,5.42,2.76,NA,6.72,NA,NA,1,0,Ecuador,Baltra Airport,NA
3638,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,48,7.96,3.49,NA,10.27,NA,NA,1,1,Ecuador,Baltra Airport,NA
3639,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,49,5.03,2.87,NA,8.44,NA,NA,1,0,Ecuador,Baltra Airport,NA
3640,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,50,5.85,3.07,NA,7.71,NA,NA,1,1,Ecuador,Baltra Airport,NA
3641,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,51,4.16,2.75,NA,5.16,NA,NA,1,0,Ecuador,Baltra Airport,NA
3642,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,52,7.68,2.86,NA,7.67,NA,NA,1,1,Ecuador,Baltra Airport,NA
3643,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,53,10.09,4.85,NA,10.68,NA,NA,1,1,Ecuador,Baltra Airport,NA
3644,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,54,6.05,3.94,NA,6.79,NA,NA,1,1,Ecuador,Baltra Airport,NA
3645,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,55,4.34,2.6,NA,5.63,NA,NA,1,1,Ecuador,Baltra Airport,NA
3646,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,56,7.56,3.88,NA,8.73,NA,NA,1,1,Ecuador,Baltra Airport,NA
3647,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,57,6.53,4.13,NA,8.74,NA,NA,1,1,Ecuador,Baltra Airport,NA
3648,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,58,5.84,3.65,NA,8.35,NA,NA,1,0,Ecuador,Baltra Airport,NA
3649,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,59,5.53,3.37,NA,5.96,NA,NA,1,0,Ecuador,Baltra Airport,NA
3650,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,60,4.49,2.85,NA,5.58,NA,NA,1,0,Ecuador,Baltra Airport,NA
3651,Sofia_210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,61,6.74,3.36,NA,7.55,NA,NA,1,1,Ecuador,Baltra Airport,NA
3652,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,1,7.26,2.73,NA,7.13,NA,NA,1,1,Ecuador,Bus stop,NA
3653,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,2,7.66,3.56,NA,10.82,NA,NA,1,1,Ecuador,Bus stop,NA
3654,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,3,5.61,3.52,NA,10.87,NA,NA,1,1,Ecuador,Bus stop,NA
3655,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,4,6.67,3.79,NA,11.58,NA,NA,1,1,Ecuador,Bus stop,NA
3656,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,5,5.94,2.73,NA,6.4,NA,NA,1,1,Ecuador,Bus stop,NA
3657,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,6,5.5,3.81,NA,12.14,NA,NA,1,1,Ecuador,Bus stop,NA
3658,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,7,7.26,3.64,NA,8.39,NA,NA,1,1,Ecuador,Bus stop,NA
3659,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,8,6.58,3.04,NA,9.69,NA,NA,1,1,Ecuador,Bus stop,NA
3660,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,9,6.42,3.89,NA,8.73,NA,NA,1,1,Ecuador,Bus stop,NA
3661,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,10,4.54,2.86,NA,6.57,NA,NA,1,1,Ecuador,Bus stop,NA
3662,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,11,5.49,3.39,NA,5.52,NA,NA,1,1,Ecuador,Bus stop,NA
3663,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,12,5.94,3.71,NA,10.54,NA,NA,1,1,Ecuador,Bus stop,NA
3664,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,13,6.03,3.34,NA,10.77,NA,NA,1,1,Ecuador,Bus stop,NA
3665,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,14,7.05,3.53,NA,8.89,NA,NA,1,1,Ecuador,Bus stop,NA
3666,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,15,7.26,3.15,NA,8.22,NA,NA,1,0,Ecuador,Bus stop,NA
3667,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,16,5.41,3.25,NA,7.95,NA,NA,1,1,Ecuador,Bus stop,NA
3668,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,17,5.78,2.56,NA,7.76,NA,NA,1,1,Ecuador,Bus stop,NA
3669,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,18,6.08,3.25,NA,7.99,NA,NA,1,0,Ecuador,Bus stop,NA
3670,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,19,5.02,2.79,NA,2.8,NA,NA,1,1,Ecuador,Bus stop,NA
3671,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,20,6.17,2.9,NA,9.86,NA,NA,1,1,Ecuador,Bus stop,NA
3672,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,21,5.57,3.01,NA,7.82,NA,NA,1,1,Ecuador,Bus stop,NA
3673,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,22,5.25,2.39,NA,6.22,NA,NA,1,1,Ecuador,Bus stop,NA
3674,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,23,5.84,3.73,NA,10.62,NA,NA,1,1,Ecuador,Bus stop,NA
3675,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,24,4.48,3.83,NA,10.8,NA,NA,1,1,Ecuador,Bus stop,NA
3676,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,25,5.41,3.57,NA,7.64,NA,NA,1,1,Ecuador,Bus stop,NA
3677,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,26,6.34,3.61,NA,9.02,NA,NA,1,1,Ecuador,Bus stop,NA
3678,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,27,7.18,3.52,NA,9.22,NA,NA,1,1,Ecuador,Bus stop,NA
3679,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,28,6.26,3.1,NA,6.97,NA,NA,1,1,Ecuador,Bus stop,NA
3680,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,29,5.89,4.47,NA,9.43,NA,NA,1,1,Ecuador,Bus stop,NA
3681,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,30,5.4,3.93,NA,8.49,NA,NA,1,1,Ecuador,Bus stop,NA
3682,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,31,6.5,3.41,NA,11.43,NA,NA,1,1,Ecuador,Bus stop,NA
3683,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,32,5.3,3.07,NA,8.85,NA,NA,1,1,Ecuador,Bus stop,NA
3684,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,33,5.92,3.59,NA,8.91,NA,NA,1,1,Ecuador,Bus stop,NA
3685,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,34,5.23,3.18,NA,6.17,NA,NA,1,1,Ecuador,Bus stop,NA
3686,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,35,7.03,3.49,NA,5.67,NA,NA,1,1,Ecuador,Bus stop,NA
3687,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,36,4.87,3.29,NA,5.29,NA,NA,1,1,Ecuador,Bus stop,NA
3688,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,37,6.27,3.89,NA,7.53,NA,NA,1,1,Ecuador,Bus stop,NA
3689,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,38,6.41,3.61,NA,8.42,NA,NA,1,1,Ecuador,Bus stop,NA
3690,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,39,6.39,3.45,NA,8.74,NA,NA,1,1,Ecuador,Bus stop,NA
3691,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,40,6.27,3.76,NA,8.1,NA,NA,1,1,Ecuador,Bus stop,NA
3692,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,41,6.25,3.37,NA,6.82,NA,NA,1,1,Ecuador,Bus stop,NA
3693,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,42,6.01,4.14,NA,7.87,NA,NA,1,1,Ecuador,Bus stop,NA
3694,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,43,5.87,2.68,NA,7.87,NA,NA,1,1,Ecuador,Bus stop,NA
3695,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,44,5.59,3.38,NA,8.67,NA,NA,1,1,Ecuador,Bus stop,NA
3696,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,45,4.95,3.66,NA,5.63,NA,NA,1,1,Ecuador,Bus stop,NA
3697,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,46,5.4,3.21,NA,7.99,NA,NA,1,1,Ecuador,Bus stop,NA
3698,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,47,8.44,4.06,NA,7.81,NA,NA,1,0,Ecuador,Bus stop,NA
3699,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,48,5.66,3.11,NA,6.15,NA,NA,1,1,Ecuador,Bus stop,NA
3700,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,49,6.68,3.99,NA,10.13,NA,NA,1,1,Ecuador,Bus stop,NA
3701,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,50,4.95,4.57,NA,5.19,NA,NA,1,1,Ecuador,Bus stop,NA
3702,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,51,4.91,4.83,NA,7.15,NA,NA,1,1,Ecuador,Bus stop,NA
3703,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,52,5.31,3.56,NA,10.28,NA,NA,1,1,Ecuador,Bus stop,NA
3704,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,53,6.28,3.15,NA,7.66,NA,NA,1,1,Ecuador,Bus stop,NA
3705,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,54,5.65,3.39,NA,7.81,NA,NA,1,1,Ecuador,Bus stop,NA
3706,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,55,5.12,2.79,NA,6.28,NA,NA,1,1,Ecuador,Bus stop,NA
3707,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,56,5.71,3.7,NA,7.67,NA,NA,1,1,Ecuador,Bus stop,NA
3708,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,57,5.3,2.78,NA,2.74,NA,NA,1,1,Ecuador,Bus stop,NA
3709,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,58,6.55,2.83,NA,8.4,NA,NA,1,1,Ecuador,Bus stop,NA
3710,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,59,5.93,2.72,NA,10.04,NA,NA,1,0,Ecuador,Bus stop,NA
3711,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,60,4.61,2.21,NA,6.39,NA,NA,1,1,Ecuador,Bus stop,NA
3712,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,61,4.88,3.06,NA,4.92,NA,NA,1,1,Ecuador,Bus stop,NA
3713,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,62,4.96,2.67,NA,8.1,NA,NA,1,1,Ecuador,Bus stop,NA
3714,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,63,4.45,2.6,NA,7.53,NA,NA,1,1,Ecuador,Bus stop,NA
3715,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,64,5.66,3.22,NA,4.63,NA,NA,1,1,Ecuador,Bus stop,NA
3716,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,65,4.46,2.59,NA,6.5,NA,NA,1,1,Ecuador,Bus stop,NA
3717,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,66,5.24,3.92,NA,5.73,NA,NA,1,1,Ecuador,Bus stop,NA
3718,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,67,6.11,3.13,NA,7.09,NA,NA,1,1,Ecuador,Bus stop,NA
3719,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,68,5.94,2.69,NA,8.1,NA,NA,1,1,Ecuador,Bus stop,NA
3720,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,69,6.89,3.99,NA,8.51,NA,NA,1,1,Ecuador,Bus stop,NA
3721,Sofia_212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,70,7.65,4.26,NA,7.12,NA,NA,1,1,Ecuador,Bus stop,NA
