ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,tip_distance,tip_distance_log,tip_distance_sqr
905,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,17,11.04,2.488234439880675,3.3226495451672298
906,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,18,10.99,2.4840729690394228,3.315116890850155
907,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,19,12.95,2.6354795082673745,3.598610843089316
908,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,20,10.28,2.423031246069913,3.2062439083762793
909,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,21,9,2.302585092994046,3
910,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,22,7.19,2.1029138978649784,2.6814175355583845
911,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,23,11.76,2.546315277916644,3.4292856398964493
912,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,24,10.4,2.4336133554004498,3.22490309931942
913,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,25,8.9,2.2925347571405443,2.9832867780352594
914,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,26,6.25,1.9810014688665833,2.5
915,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,27,8.97,2.299580583973747,2.9949958263743874
916,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,28,11.44,2.5209170873110334,3.3823069050575527
917,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,29,10.38,2.431857428698185,3.2218007387174024
918,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,30,6,1.9459101490553132,2.449489742783178
919,Expedition_94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,31,8.09,2.2071749081893874,2.8442925306655784
920,Expedition_95,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,1,7.05,2.0856720914304723,2.6551836094703507
921,Expedition_95,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,2,8.21,2.2202898502672155,2.8653097563788807
922,Expedition_95,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,3,7.33,2.1198634561787513,2.7073972741361767
923,Expedition_95,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,4,9.24,2.3263016196113617,3.0397368307141326
924,Expedition_95,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,5,5.12,1.8115620965242347,2.262741699796952
925,Expedition_95,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,6,7.88,2.1838015570040787,2.80713376952364
926,Expedition_95,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,7,4.94,1.7817091333745536,2.222611077089287
927,Expedition_95,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,8,8.18,2.217027204632399,2.8600699292150185
928,Expedition_95,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,9,4.92,1.7783364488959144,2.2181073012818833
929,Expedition_95,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,10,5.36,1.8500283773520307,2.3151673805580453
930,Expedition_96,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,1,7.68,2.1610215286722587,2.7712812921102037
931,Expedition_96,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,2,4.79,1.7561322915849038,2.188606862823929
932,Expedition_96,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,3,7.5,2.1400661634962708,2.7386127875258306
933,Expedition_96,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,4,5.39,1.8547342683894434,2.32163735324878
934,Expedition_96,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,5,3.34,1.4678743481123135,1.8275666882497066
935,Expedition_96,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,6,6.45,2.0082140323914683,2.539685019840059
936,Expedition_96,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,7,6.49,2.0135687975291283,2.5475478405713994
937,Expedition_96,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,8,6.55,2.0215475632609334,2.5592967784139455
938,Expedition_96,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,9,3.79,1.5665304114228238,1.9467922333931784
939,Expedition_97,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,1,9.36,2.337952236831337,3.059411708155671
940,Expedition_97,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,2,5.54,1.8779371654691073,2.353720459187964
941,Expedition_97,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,3,7.95,2.191653532286764,2.819574435974337
942,Expedition_97,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,4,6.43,2.005525858729668,2.535744466621193
943,Expedition_97,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,5,2.59,1.2781522025001875,1.6093476939431082
944,Expedition_97,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,6,6.7,2.0412203288596382,2.588435821108957
945,Expedition_97,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,7,5.31,1.8421356765531218,2.3043437243605824
946,Expedition_97,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,8,3.38,1.4770487243883548,1.8384776310850235
947,Expedition_97,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,9,3.14,1.420695787837223,1.772004514666935
948,Expedition_97,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,10,2.18,1.1568811967920856,1.47648230602334
949,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,1,0,0,0
950,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,2,0,0,0
951,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,3,0,0,0
952,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,4,0,0,0
953,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,5,5.05,1.80005827204275,2.247220505424423
954,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,6,0,0,0
955,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,7,3.77,1.5623463049002497,1.9416487838947598
956,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,8,3.8,1.5686159179138452,1.9493588689617927
957,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,9,0,0,0
958,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,10,4.87,1.7698546338400052,2.2068076490713913
959,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,11,3.75,1.55814461804655,1.9364916731037085
960,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,12,0,0,0
961,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,13,3.76,1.5602476682433286,1.9390719429665315
962,Expedition_98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,14,3.47,1.4973884086254776,1.862793601019716
963,Expedition_99,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,1,6.4,2.0014800002101243,2.5298221281347035
964,Expedition_99,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,2,0,0,0
965,Expedition_99,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,3,4.69,1.7387102481382397,2.1656407827707715
966,Expedition_99,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,4,6.6,2.028148247292285,2.569046515733026
967,Expedition_99,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,5,4.79,1.7561322915849038,2.188606862823929
968,Expedition_99,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,6,6.53,2.018895041811802,2.5553864678361276
969,Expedition_99,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,7,5.26,1.8341801851120072,2.293468988235943
970,Expedition_99,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,8,3.84,1.5769147207285403,1.9595917942265424
971,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,1,0,0,0
972,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,2,0,0,0
973,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,3,0,0,0
974,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,4,0,0,0
975,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,5,0,0,0
976,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,6,0,0,0
977,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,7,0,0,0
978,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,8,0,0,0
979,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,9,0,0,0
980,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,10,3.37,1.4747630091074988,1.835755975068582
981,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,11,0,0,0
982,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,12,0,0,0
983,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,13,0,0,0
984,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,14,0,0,0
985,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,15,0,0,0
986,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,16,0,0,0
987,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,17,0,0,0
988,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,18,3.98,1.6054298910365616,1.9949937343260002
989,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,19,0,0,0
990,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,20,0,0,0
991,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,21,0,0,0
992,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,22,0,0,0
993,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,23,0,0,0
994,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,24,0,0,0
995,Expedition_100,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,25,0,0,0
996,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,1,0,0,0
997,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,2,0,0,0
998,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,3,2.88,1.355835153635182,1.697056274847714
999,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,4,3.69,1.5454325824581878,1.9209372712298547
1000,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,5,0,0,0
1001,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,6,0,0,0
1002,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,7,0,0,0
1003,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,8,0,0,0
1004,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,9,0,0,0
1005,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,10,0,0,0
1006,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,11,0,0,0
1007,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,12,0,0,0
1008,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,13,3.22,1.4398351280479207,1.794435844492636
1009,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,14,0,0,0
1010,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,15,0,0,0
1011,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,16,3.98,1.6054298910365616,1.9949937343260002
1012,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,17,0,0,0
1013,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,18,0,0,0
1014,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,19,0,0,0
1015,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,20,3.17,1.4279160358107101,1.7804493814764855
1016,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,21,3.08,1.4060969884160703,1.7549928774784245
1017,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,22,0,0,0
1018,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,23,0,0,0
1019,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,24,0,0,0
1020,Expedition_101,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,25,0,0,0
1021,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,1,5.85,1.9242486522741338,2.4186773244895647
1022,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,2,10,2.3978952727983707,3.1622776601683795
1023,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,3,8.06,2.203869120054888,2.839013913315678
1024,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,4,10.8,2.468099531471619,3.286335345030997
1025,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,5,7.61,2.152924318439639,2.7586228448267445
1026,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,6,4.85,1.766441661243765,2.202271554554524
1027,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,7,9.99,2.39698576841553,3.1606961258558215
1028,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,8,10.63,2.453587966530573,3.2603680773802215
1029,Expedition_102,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,9,9.36,2.337952236831337,3.059411708155671
