ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,depth,depth_log,depth_sqr
4283,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,5.56,1.715598108262491,2.3579652245103193
4284,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,5.09,1.6272778305624314,2.2561028345356955
4285,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,4.92,1.5933085305042167,2.2181073012818833
4286,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,5.99,1.7900914121273581,2.4474476501040834
4287,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,4.58,1.5216989981260935,2.1400934559032696
4288,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,4.37,1.4747630091074988,2.090454496036687
4289,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,4.46,1.4951487660319727,2.1118712081942874
4290,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,4.72,1.5518087995974639,2.172556098240043
4291,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,11,5.44,1.6937790608678513,2.3323807579381204
4292,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,4.23,1.4422019930581866,2.0566963801203135
4293,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,4.24,1.4445632692438664,2.0591260281974
4294,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,4.21,1.43746264769429,2.0518284528683193
4295,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,4.55,1.5151272329628591,2.1330729007701543
4296,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,4.13,1.4182774069729414,2.0322401432901573
4297,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,4.61,1.5282278570085572,2.147091055358389
4298,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,3.94,1.3711807233098425,1.9849433241279208
4299,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,4.52,1.5085119938441398,2.1260291625469296
4300,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,3.74,1.3190856114264407,1.9339079605813716
4301,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,3.17,1.1537315878891892,1.7804493814764855
4302,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,4.57,1.5195132049061133,2.137755832643195
4303,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,4.05,1.3987168811184478,2.0124611797498106
4304,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,4.49,1.501852701754163,2.118962010041709
4305,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,4.91,1.5912739418064292,2.215851980616034
4306,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,4.04,1.3962446919730587,2.009975124224178
4307,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,4.57,1.5195132049061133,2.137755832643195
4308,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,4.59,1.5238800240724537,2.142428528562855
4309,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,3.79,1.332366019094335,1.9467922333931784
4310,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,4.43,1.4883995840570443,2.1047565179849186
4311,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,3.78,1.3297240096314962,1.944222209522358
4312,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,3.41,1.2267122912954254,1.8466185312619388
4313,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,3.44,1.235471471385307,1.8547236990991407
4314,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,3.74,1.3190856114264407,1.9339079605813716
4315,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,4.08,1.4060969884160703,2.0199009876724157
4316,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,3.45,1.2383742310432684,1.857417562100671
4317,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,4.36,1.472472057360943,2.08806130178211
4318,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,3.63,1.2892326482767593,1.905255888325765
4319,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,4.08,1.4060969884160703,2.0199009876724157
4320,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,3.93,1.3686394258811698,1.982422760159901
4321,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,3.7,1.308332819650179,1.9235384061671346
4322,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,3.81,1.3376291891386096,1.9519221295943134
4323,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,4.3,1.4586150226995167,2.073644135332772
4324,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,4.21,1.43746264769429,2.0518284528683193
4325,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,3.88,1.355835153635182,1.969771560359221
4326,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,4,1.3862943611198906,2
4327,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,3.82,1.3402504226184837,1.9544820285692064
4328,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,3.87,1.3532545070416904,1.9672315572906003
4329,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,3.88,1.355835153635182,1.969771560359221
4330,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,2.73,1.0043016091968684,1.6522711641858305
4331,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,2.9,1.0647107369924282,1.70293863659264
4332,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,4.25,1.4469189829363254,2.0615528128088303
4333,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,4.71,1.5496879080283263,2.1702534414210706
4334,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,4.39,1.47932922708708,2.0952326839756963
4335,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,3.71,1.3110318766193438,1.9261360284258222
4336,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,4.39,1.47932922708708,2.0952326839756963
4337,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,4.1,1.410986973710262,2.0248456731316584
4338,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,4.33,1.4655675420143985,2.080865204668481
4339,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,3.95,1.3737155789130306,1.9874606914351791
4340,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,4.33,1.4655675420143985,2.080865204668481
4341,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,4.52,1.5085119938441398,2.1260291625469296
4342,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.14,1.4206957878372228,2.0346989949375804
4343,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.42,1.4861396960896067,2.1023796041628637
4344,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.65,1.536867219599265,2.1563858652847827
4345,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.39,1.47932922708708,2.0952326839756963
4346,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.2,1.4350845252893227,2.04939015319192
4347,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4.51,1.506297153514587,2.12367605815953
4348,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.05,1.3987168811184478,2.0124611797498106
4349,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.11,1.4134230285081433,2.0273134932713295
4350,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,3.77,1.3270750014599193,1.9416487838947598
4351,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.63,1.2892326482767593,1.905255888325765
4352,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.18,1.430311246536665,2.0445048300260873
4353,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.07,1.623340817603092,2.2516660498395407
4354,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.79,1.5665304114228238,2.188606862823929
4355,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.93,1.5953389880545987,2.2203603311174516
4356,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,3.12,1.1378330018213911,1.7663521732655694
4357,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,5.13,1.6351056591826783,2.264950330581225
4358,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,3.35,1.208960345836975,1.8303005217723127
4359,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.46,1.4951487660319727,2.1118712081942874
4360,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4.15,1.423108334242607,2.0371548787463363
4361,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.79,1.332366019094335,1.9467922333931784
4362,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.81,1.5706970841176697,2.1931712199461306
4363,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.32,1.6714733033535532,2.3065125189341593
4364,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.29,1.4562867329399256,2.071231517720798
4365,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.01,1.1019400787607843,1.7349351572897471
4366,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,3.84,1.3454723665996355,1.9595917942265424
4367,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4.85,1.5789787049493917,2.202271554554524
4368,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.82,1.572773928062509,2.195449840010015
4369,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.97,1.6034198401085373,2.2293496809607953
4370,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2.97,1.0885619528146082,1.7233687939614086
4371,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2.74,1.007957920399979,1.6552945357246849
4372,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,5.01,1.6114359150967734,2.238302928559939
4373,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,3.03,1.1085626195212777,1.740689518552921
4374,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.28,1.4539530095937054,2.06881608655772
4375,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.41,1.4838746894587547,2.1
4376,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,3.78,1.3297240096314962,1.944222209522358
4377,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.41,1.4838746894587547,2.1
4378,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.68,1.5432981099295553,2.1633307652783933
4379,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.95,1.599387576580599,2.224859546128699
4380,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.69,1.545432582458188,2.1656407827707715
4381,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.9,1.0647107369924282,1.70293863659264
4382,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2.96,1.085189268335969,1.7204650534085253
4383,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.7,1.547562508716013,2.16794833886788
4384,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.89,1.5871923034867805,2.211334438749598
4385,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4.56,1.5173226235262947,2.1354156504062622
4386,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.99,1.3837912309017721,1.997498435543818
4387,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,5.22,1.6524974018945473,2.2847319317591723
4388,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,4.94,1.5973653311998313,2.222611077089287
4389,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,4.91,1.5912739418064292,2.215851980616034
4390,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,4.45,1.4929040961781488,2.1095023109728985
4391,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,4.62,1.5303947050936475,2.149418526020468
4392,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.39,1.47932922708708,2.0952326839756963
4393,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.07,1.4036429994545037,2.0174241001832014
4394,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.57,1.5195132049061133,2.137755832643195
4395,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.88,1.355835153635182,1.969771560359221
4396,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,3.8,1.33500106673234,1.9493588689617927
4397,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,3.46,1.2412685890696329,1.8601075237738274
4398,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,3.99,1.3837912309017721,1.997498435543818
4399,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.4,1.4816045409242156,2.0976176963403033
4400,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.21,1.43746264769429,2.0518284528683193
4401,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.51,1.506297153514587,2.12367605815953
4402,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,3.7,1.308332819650179,1.9235384061671346
4403,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.75,1.55814461804655,2.179449471770337
4404,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.59,1.5238800240724537,2.142428528562855
4405,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4.3,1.4586150226995167,2.073644135332772
4406,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.73,1.3164082336557241,1.9313207915827966
4407,Florida_255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.35,1.4701758451005926,2.085665361461421
