ind_num,ID,Herb_name,Herb_number,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,width,depth,spine_length,tip_distance,spine_num,upper_spines,lower_spines,country,location,notes,latitude,longitude,Location notes,Temp,Temp_S,Prec,varP
114,CDRS_43798,CDRS,43798,Herbarium,1998,South America,island,Galapagos,Galapagos,Enderby,0,6,5.58,2.83,3.87,1.57,3.99,2,1,0,Ecuador,North,NA,-1.231625,-90.362737,,23.74770927,174.5269775,377.46521,64.77494812
115,CDRS_5632,CDRS,5632,Herbarium,2014,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,8.29,3.62,4.89,4.05,12.23,2,1,0,Ecuador,Academy Bay,NA,-0.7468515,-90.3128377,,23.87083435,182.3141632,279,86.23344421
116,CDRS_5632,CDRS,5632,Herbarium,2014,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,8.48,3.58,4.85,4.44,10.18,2,1,0,Ecuador,Academy Bay,NA,-0.7468515,-90.3128377,,23.87083435,182.3141632,279,86.23344421
117,CDRS_5632,CDRS,5632,Herbarium,2014,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,8.21,3.77,4.86,4.21,7.68,2,1,0,Ecuador,Academy Bay,NA,-0.7468515,-90.3128377,,23.87083435,182.3141632,279,86.23344421
118,CDRS_5632,CDRS,5632,Herbarium,2014,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,6.84,2.73,4.26,3.31,6.35,2,1,0,Ecuador,Academy Bay,NA,-0.7468515,-90.3128377,,23.87083435,182.3141632,279,86.23344421
119,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,1,5.36,2.93,4.94,5.67,11.27,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
120,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,2,6.1,3.26,5.48,5.78,11.53,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
121,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,3,6.78,6.61,5.82,6.54,12.22,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
122,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,4,6.29,3.37,6.14,7.22,14.49,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
123,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,5,4.93,2.54,4.18,3.01,7.21,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
124,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,6,6.09,3.59,4.86,4.39,9.77,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
125,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,7,5.63,2.98,5.04,3.91,8.19,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
126,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,8,5.75,2.85,3.93,4.4,7.71,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
127,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,9,5.48,2.92,4.57,5.28,8.89,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
128,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,10,6.09,2.83,5.05,5.19,10.32,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
129,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,11,5.44,2.26,4.7,4.78,10.05,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
130,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,12,6.56,3.49,5.81,6.58,13.73,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
131,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,13,6.7,3.12,5.01,4.9,9.7,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
132,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,14,6.87,3.81,5.86,4.17,9.99,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
133,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,15,3.95,2.43,3.68,4.99,8.9,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
134,CDRS_57135,CDRS,57135,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,16,4.51,2.62,4.01,6.08,10.91,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
135,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,1,5.23,2.4,4.92,4.25,9.3,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
136,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,2,4.98,2.63,4.77,4.03,7.24,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
137,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,3,4.98,2.53,4.58,3.37,8.12,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
138,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,4,5.75,3.22,5.74,4.95,10.91,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
139,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,5,5.54,2.85,5.18,5.61,9.98,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
140,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,6,5.12,2.61,5.28,3.94,8.08,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
141,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,7,5.75,2.4,4.97,4.75,8.51,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
142,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,8,5.98,2.79,5.06,4.18,9.73,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
143,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,9,5.94,2.57,4.86,2.41,6.73,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
144,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,10,5.94,3.34,6.05,5.72,11.03,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
145,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,11,5.62,2.91,4.12,4.69,9,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
146,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,12,4.39,2.44,4.2,4.85,11.45,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
147,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,13,6.02,2.76,5.12,5,9.27,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
148,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,14,5.58,2.54,4.12,4.01,8.24,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
149,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,15,6,2.89,5.17,6.3,12.56,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
150,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,16,6.35,3.42,3.41,3.74,8.1,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
151,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,17,5.34,2.78,4.43,5.25,9.35,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
152,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,18,7.83,4.09,5.77,5.13,10.57,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
153,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,19,6.39,3.43,6.67,5.27,10.91,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
154,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,20,7.26,3.87,5.34,5.55,11.2,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
155,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,21,6.09,3.89,6.12,4.08,8.66,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
156,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,22,8.13,3.89,6,5.78,12.16,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
157,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,23,6.28,3.19,5.4,6.03,11.19,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
158,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,24,7.15,3.53,4.51,5.02,8.76,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
159,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,25,6.23,2.78,4.88,5.85,10.7,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
160,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,26,6.93,3.08,5.22,5.6,9.85,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
161,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,27,7.23,2.79,5.04,4.77,9.95,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
162,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,28,5.32,3.73,4.67,4.16,7.65,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
163,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,29,6.41,3.12,5.18,4.01,7.83,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
164,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,29,5.89,3.04,3.14,3.54,8.43,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
165,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,30,7.28,4.21,5.94,5.12,10.7,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
166,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,31,5.97,2.89,5.1,5.45,10.98,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
167,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,32,6.34,2.94,5.26,5.63,9.21,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
168,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,33,7.64,3.34,5.59,4.48,8.85,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
169,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,34,6.04,3,4.63,4.22,8.74,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
170,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,35,7.09,2.89,5.22,7.7,13.88,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
171,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,36,5.16,2.86,4.56,3.09,7,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
172,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,37,6.5,2.78,4.89,4.69,7.2,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
173,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,38,5.81,3.14,5.03,4.98,8.64,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
174,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,39,7.06,3.59,5.87,5.12,11.12,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
175,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,40,7.25,3.44,5.43,5.03,8.75,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
176,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,41,6.66,3.34,4.71,4.25,9.86,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
177,CDRS_57136,CDRS,57136,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,42,4.18,2.25,4.32,3.46,7.21,2,1,0,Ecuador,Punta Suarez,NA,-1.369295105,-89.74556149,,23.64365005,179.6233673,471.0172119,80.98109436
178,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Espanola,0,43,4.68,5.08,5.26,4.94,11.61,2,1,0,Ecuador,Punta Suarez,NA,"-12,768","-904,881",,23.64365005,179.6233673,471.0172119,80.98109436
179,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,1,9.53,4.34,7.2,7.48,14.28,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
180,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,2,9.61,4.71,7.1,7.07,13.42,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
181,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,3,8,4.98,6.4,5.69,11.46,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
182,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,4,7.07,3.63,6.03,7.9,15.19,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
183,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,5,6.66,3.1,4.95,5.08,9.57,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
184,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,6,5.39,3.51,5.14,6.2,13.1,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
185,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,7,7.15,4.69,5.64,4.89,11.1,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
186,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,8,4.19,3.35,4.54,6.69,9.93,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
187,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,9,7.81,3.54,6.53,5.14,11.42,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
188,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,10,7,3.6,5.47,5.67,10.92,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
189,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,11,6.89,3.45,5.07,5.89,11.61,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
190,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,12,6.8,3.02,4.74,0,0,2,0,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
191,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,13,8.24,3.76,6.26,7.39,14.6,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
192,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,14,5.56,3.44,3.82,0,0,2,0,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
193,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,15,6.37,3.55,5.29,5.77,10.73,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
194,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,16,7.23,2.99,5.83,6.26,10.76,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
195,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,17,8.25,3.88,6.51,6.7,12,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
196,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,18,7.91,3.54,6.27,6.85,14.24,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
197,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,19,7.24,5.07,5.46,6.35,11.21,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
198,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,20,4.7,3.75,4.88,6.77,11.95,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
199,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,21,6.15,2.59,4.23,5.75,9.76,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
200,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,22,6.98,2.79,5,5.45,9.95,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
201,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,23,6.29,2.75,4.35,6.53,10.22,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
202,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,24,7.33,4.92,6.65,5.95,11.63,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
203,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,25,6.18,3.51,5.89,7.91,14.3,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
204,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,26,7.09,3.85,5.74,6.18,11.06,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
205,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,27,6.17,5.06,5.11,3.9,9.82,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
206,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,28,6.62,5.37,4.46,5.38,11.53,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
207,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,29,3.93,3.15,4.09,3.48,6.24,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
208,CDRS_57138,CDRS,57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,30,6.05,3.07,4.7,5.19,9.04,2,1,0,Ecuador,Playa Negra,NA,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
209,CDRS_57139,CDRS,57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,1,7.17,4.45,6.2,6.97,13.66,2,1,0,Ecuador,Mina,NA,-1.2808,-90.4693,,23.22500038,172.5148315,428,63.65643311
210,CDRS_57139,CDRS,57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,2,7.07,3.76,5.2,3.94,9.91,2,1,0,Ecuador,Mina,NA,-1.2808,-90.4693,,23.22500038,172.5148315,428,63.65643311
211,CDRS_57139,CDRS,57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,3,6.57,2.45,4.2,6.62,11.25,2,1,0,Ecuador,Mina,NA,-1.2808,-90.4693,,23.22500038,172.5148315,428,63.65643311
212,CDRS_57139,CDRS,57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,4,5.99,3.35,4.78,5.46,11.24,2,1,0,Ecuador,Mina,NA,-1.2808,-90.4693,,23.22500038,172.5148315,428,63.65643311
213,CDRS_57139,CDRS,57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,5,7.68,3.62,4.49,4.78,11.13,2,1,0,Ecuador,Mina,NA,-1.2808,-90.4693,,23.22500038,172.5148315,428,63.65643311
214,CDRS_57139,CDRS,57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,6,7,4.37,5.24,4.61,11.26,2,1,0,Ecuador,Mina,NA,-1.2808,-90.4693,,23.22500038,172.5148315,428,63.65643311
215,CDRS_57139,CDRS,57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,7,7.69,4.4,5.51,5.45,11.46,2,1,0,Ecuador,Mina,NA,-1.2808,-90.4693,,23.22500038,172.5148315,428,63.65643311
216,CDRS_57139,CDRS,57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,8,6.79,3.66,5.52,4.4,9.96,2,1,0,Ecuador,Mina,NA,-1.2808,-90.4693,,23.22500038,172.5148315,428,63.65643311
217,CDRS_57139,CDRS,57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,9,8.14,4.69,4.67,3.7,8.84,2,1,0,Ecuador,Mina,NA,-1.2808,-90.4693,,23.22500038,172.5148315,428,63.65643311
