ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,spine_num
1485,MOBot_3903343,Herbarium,1980,South America,mainland,NA,NA,NA,NA,5,4
1486,MOBot_3655802,Herbarium,1981,South America,mainland,NA,NA,NA,NA,1,4
1487,MOBot_3655802,Herbarium,1981,South America,mainland,NA,NA,NA,NA,2,2
1488,MOBot_5695338,Herbarium,1984,South America,mainland,NA,NA,NA,NA,1,4
1489,MOBot_5695338,Herbarium,1984,South America,mainland,NA,NA,NA,NA,2,6
1490,MOBot_2920135,Herbarium,1979,South America,mainland,NA,NA,NA,NA,1,4
1491,MOBot_2920135,Herbarium,1979,South America,mainland,NA,NA,NA,NA,2,4
1492,MOBot_2920135,Herbarium,1979,South America,mainland,NA,NA,NA,NA,3,4
1493,MOBot_2014235,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,1,4
1494,MOBot_1984525,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,4
1495,MOBot_1984525,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,4
1496,MOBot_1984525,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,4
1497,MOBot_1984525,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,4
1498,MOBot_1984525,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,4
1499,MOBot_2809643,Herbarium,1975,North_Central America,island,other,"Munro Co., Big Coppett Key, Monroe Co",NA,NA,1,4
1500,MOBot_2809643,Herbarium,1975,North_Central America,island,other,"Munro Co., Big Coppett Key, Monroe Co",NA,NA,2,4
1501,MOBot_2809643,Herbarium,1975,North_Central America,island,other,"Munro Co., Big Coppett Key, Monroe Co",NA,NA,3,4
1502,MOBot_2809643,Herbarium,1975,North_Central America,island,other,"Munro Co., Big Coppett Key, Monroe Co",NA,NA,4,4
1503,MOBot_2809643,Herbarium,1975,North_Central America,island,other,"Munro Co., Big Coppett Key, Monroe Co",NA,NA,5,4
1504,MOBot_1734712,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,1,4
1505,MOBot_1734712,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,2,3
1506,MOBot_1734712,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,3,4
1507,MOBot_1734712,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,4,4
1508,MOBot_1734712,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,5,4
1509,MOBot_1974094,Herbarium,1968,North_Central America,island,other,"Key Biscayne, Dade Co, Florida",NA,NA,1,4
1510,MOBot_1974094,Herbarium,1968,North_Central America,island,other,"Key Biscayne, Dade Co, Florida",NA,NA,2,4
1511,MOBot_1974094,Herbarium,1968,North_Central America,island,other,"Key Biscayne, Dade Co, Florida",NA,NA,3,4
1512,MOBot_1974094,Herbarium,1968,North_Central America,island,other,"Key Biscayne, Dade Co, Florida",NA,NA,4,4
1513,MOBot_2088230,Herbarium,1971,North_Central America,mainland,NA,NA,NA,NA,1,2
1514,MOBot_2088230,Herbarium,1971,North_Central America,mainland,NA,NA,NA,NA,2,2
1515,MOBot_2088230,Herbarium,1971,North_Central America,mainland,NA,NA,NA,NA,3,2
1516,MOBot_2088230,Herbarium,1971,North_Central America,mainland,NA,NA,NA,NA,4,2
1517,MOBot_2088230,Herbarium,1971,North_Central America,mainland,NA,NA,NA,NA,5,2
1518,MOBot_1895319,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,1,4
1519,MOBot_1895319,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,2,4
1520,MOBot_1895319,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,3,4
1521,MOBot_1895319,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,4,4
1522,MOBot_1895319,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,5,4
1523,MOBot_2574392,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,1,4
1524,MOBot_2574392,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,2,4
1525,MOBot_2574392,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,3,4
1526,MOBot_2574392,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,4,4
1527,MOBot_2574392,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,5,4
1528,MOBot_2574435,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,1,4
1529,MOBot_2574435,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,2,4
1530,MOBot_2574435,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,3,4
1531,MOBot_2574435,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,4,4
1532,MOBot_2574435,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,5,4
1533,MOBot_1621366,Herbarium,1873,Africa,island,other,Cape Verde Islands,NA,NA,1,1
1534,MOBot_1621366,Herbarium,1873,Africa,island,other,Cape Verde Islands,NA,NA,2,2
1535,MOBot_1621366,Herbarium,1873,Africa,island,other,Cape Verde Islands,NA,NA,3,2
1536,MOBot_2265147,Herbarium,1970,Africa,mainland,NA,NA,NA,NA,1,4
1537,MOBot_1648141,Herbarium,1952,Africa,mainland,NA,NA,NA,NA,1,4
1538,MOBot_1648141,Herbarium,1952,Africa,mainland,NA,NA,NA,NA,2,4
1539,MOBot_1648141,Herbarium,1952,Africa,mainland,NA,NA,NA,NA,3,4
1540,MOBot_1648141,Herbarium,1952,Africa,mainland,NA,NA,NA,NA,4,4
1541,MOBot_1648141,Herbarium,1952,Africa,mainland,NA,NA,NA,NA,5,4
1542,MOBot_1608800,Herbarium,NA,Africa,mainland,NA,NA,NA,NA,1,4
1543,MOBot_1608800,Herbarium,NA,Africa,mainland,NA,NA,NA,NA,2,4
1544,MOBot_1608800,Herbarium,NA,Africa,mainland,NA,NA,NA,NA,3,4
1545,MOBot_1608800,Herbarium,NA,Africa,mainland,NA,NA,NA,NA,4,4
1546,MOBot_1608800,Herbarium,NA,Africa,mainland,NA,NA,NA,NA,5,4
1547,HUH_1275,Herbarium,1946,South America,mainland,NA,NA,NA,NA,1,4
1548,HUH_1275,Herbarium,1946,South America,mainland,NA,NA,NA,NA,2,4
1549,HUH_1275,Herbarium,1946,South America,mainland,NA,NA,NA,NA,3,4
1550,HUH_1275,Herbarium,1946,South America,mainland,NA,NA,NA,NA,4,4
1551,HUH_1275,Herbarium,1946,South America,mainland,NA,NA,NA,NA,5,4
1552,HUH_54,Herbarium,1923,South America,island,Galapagos,Galapagos,Baltra,0,1,2
1553,HUH_54,Herbarium,1923,South America,island,Galapagos,Galapagos,Baltra,0,2,2
1554,HUH_54,Herbarium,1923,South America,island,Galapagos,Galapagos,Baltra,0,3,2
1555,HUH_54,Herbarium,1923,South America,island,Galapagos,Galapagos,Baltra,0,4,2
1556,HUH_10180,Herbarium,1922,South America,mainland,NA,NA,NA,NA,5,4
1557,HUH_1730,Herbarium,1905,South America,island,Galapagos,Galapagos,Isabela,1,1,0
1558,HUH_1730,Herbarium,1905,South America,island,Galapagos,Galapagos,Isabela,1,2,0
1559,HUH_1730,Herbarium,1905,South America,island,Galapagos,Galapagos,Isabela,1,3,2
1560,HUH_1730,Herbarium,1905,South America,island,Galapagos,Galapagos,Isabela,1,4,2
1561,HUH_1730,Herbarium,1905,South America,island,Galapagos,Galapagos,Isabela,1,5,2
1562,HUH_400,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,1,2
1563,HUH_400,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,2,2
1564,HUH_291,Herbarium,1930,South America,island,Galapagos,Galapagos,Daphne Mayor,0,1,4
1565,HUH_5654,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,1,4
1566,HUH_5654,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,2,4
1567,HUH_5654,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,3,4
1568,HUH_5654,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,4,4
1569,HUH_5654,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,5,4
1570,HUH_2177758,Herbarium,1877,North_Central America,island,other,"Key West, Florida",NA,NA,1,4
1571,HUH_2177758,Herbarium,1877,North_Central America,island,other,"Key West, Florida",NA,NA,2,4
1572,HUH_2177758,Herbarium,1877,North_Central America,island,other,"Key West, Florida",NA,NA,3,4
1573,HUH_2177758,Herbarium,1877,North_Central America,island,other,"Key West, Florida",NA,NA,4,4
1574,HUH_2177758,Herbarium,1877,North_Central America,island,other,"Key West, Florida",NA,NA,5,4
1575,HUH_28603,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,1,4
1576,HUH_28603,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,2,4
1577,HUH_28603,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,3,4
1578,HUH_4776,Herbarium,1956,North_Central America,mainland,NA,NA,NA,NA,1,4
1579,HUH_4776,Herbarium,1956,North_Central America,mainland,NA,NA,NA,NA,2,4
1580,HUH_4776,Herbarium,1956,North_Central America,mainland,NA,NA,NA,NA,3,2
1581,HUH_4776,Herbarium,1956,North_Central America,mainland,NA,NA,NA,NA,4,4
1582,HUH_415,Herbarium,NA,North_Central America,island,other,"Florida, India Key",NA,NA,1,4
1583,HUH_415,Herbarium,NA,North_Central America,island,other,"Florida, India Key",NA,NA,2,4
1584,HUH_415,Herbarium,NA,North_Central America,island,other,"Florida, India Key",NA,NA,3,4
1585,HUH_415,Herbarium,NA,North_Central America,island,other,"Florida, India Key",NA,NA,4,4
1586,HUH_415,Herbarium,NA,North_Central America,island,other,"Florida, India Key",NA,NA,5,4
1587,HUH_24953,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,1,4
1588,HUH_24953,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,2,4
1589,HUH_24953,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,3,2
1590,HUH_24953,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,4,4
1591,HUH_3818,Herbarium,1903,North_Central America,mainland,NA,NA,NA,NA,1,2
1592,HUH_3818,Herbarium,1903,North_Central America,mainland,NA,NA,NA,NA,2,2
1593,HUH_3818,Herbarium,1903,North_Central America,mainland,NA,NA,NA,NA,3,2
1594,HUH_497,Herbarium,1940,North_Central America,mainland,NA,NA,NA,NA,1,4
1595,HUH_497,Herbarium,1940,North_Central America,mainland,NA,NA,NA,NA,2,4
1596,HUH_497,Herbarium,1940,North_Central America,mainland,NA,NA,NA,NA,3,4
1597,HUH_497,Herbarium,1940,North_Central America,mainland,NA,NA,NA,NA,4,4
1598,HUH_497,Herbarium,1940,North_Central America,mainland,NA,NA,NA,NA,5,4
1599,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,1,4
1600,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,2,4
1601,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,3,4
1602,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,4,4
1603,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,5,4
1604,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,1,2
1605,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,2,2
1606,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,3,2
1607,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,4,4
1608,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,5,4
1609,HUH_1318,Herbarium,1963,North_Central America,mainland,NA,NA,NA,NA,1,4
1610,HUH_1318,Herbarium,1963,North_Central America,mainland,NA,NA,NA,NA,2,4
1611,HUH_1318,Herbarium,1963,North_Central America,mainland,NA,NA,NA,NA,3,4
1612,HUH_1318,Herbarium,1963,North_Central America,mainland,NA,NA,NA,NA,4,2
1613,HUH_1318,Herbarium,1963,North_Central America,mainland,NA,NA,NA,NA,5,4
1614,HUH_1460,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,1,4
1615,HUH_1460,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,2,4
1616,HUH_1460,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,3,4
1617,HUH_1460,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,4,4
1618,HUH_1460,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,5,4
1619,HUH_895,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,1,2
1620,HUH_895,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,2,4
1621,HUH_895,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,3,4
1622,HUH_895,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,4,4
1623,HUH_895,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,5,4
1624,HUH_1996,Herbarium,1993,North_Central America,mainland,NA,NA,NA,NA,1,4
1625,HUH_1996,Herbarium,1993,North_Central America,mainland,NA,NA,NA,NA,2,4
1626,HUH_1996,Herbarium,1993,North_Central America,mainland,NA,NA,NA,NA,3,4
1627,HUH_171,Herbarium,1996,North_Central America,mainland,NA,NA,NA,NA,1,4
1628,HUH_171,Herbarium,1996,North_Central America,mainland,NA,NA,NA,NA,2,4
1629,HUH_171,Herbarium,1996,North_Central America,mainland,NA,NA,NA,NA,3,4
1630,HUH_1492,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,1,4
1631,HUH_1492,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,2,4
1632,HUH_1448,Herbarium,1964,North_Central America,mainland,NA,NA,NA,NA,1,4
1633,HUH_410,Herbarium,1925,North_Central America,island,other,Clarion Island,NA,NA,1,4
1634,HUH_410,Herbarium,1925,North_Central America,island,other,Clarion Island,NA,NA,2,4
1635,HUH_410,Herbarium,1925,North_Central America,island,other,Clarion Island,NA,NA,3,4
1636,HUH_410,Herbarium,1925,North_Central America,island,other,Clarion Island,NA,NA,4,4
1637,HUH_410,Herbarium,1925,North_Central America,island,other,Clarion Island,NA,NA,5,4
1638,HUH_8352,Herbarium,1932,North_Central America,island,other,Clarion Island,NA,NA,6,2
1639,HUH_8352,Herbarium,1932,North_Central America,island,other,Clarion Island,NA,NA,7,2
1640,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,1,2
1641,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,2,2
1642,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,3,4
1643,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,4,4
1644,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,5,4
1645,HUH_6350,Herbarium,1909,North_Central America,mainland,NA,NA,NA,NA,1,2
1646,HUH_6350,Herbarium,1909,North_Central America,mainland,NA,NA,NA,NA,2,2
1647,HUH_6350,Herbarium,1909,North_Central America,mainland,NA,NA,NA,NA,3,2
1648,HUH_6350,Herbarium,1909,North_Central America,mainland,NA,NA,NA,NA,4,2
1649,HUH_6350,Herbarium,1909,North_Central America,mainland,NA,NA,NA,NA,5,2
1650,HUH_1874,Herbarium,1896,North_Central America,mainland,NA,NA,NA,NA,1,2
1651,HUH_1874,Herbarium,1896,North_Central America,mainland,NA,NA,NA,NA,2,4
1652,HUH_1874,Herbarium,1896,North_Central America,mainland,NA,NA,NA,NA,3,4
1653,HUH_1117,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,1,4
1654,HUH_1117,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,2,4
1655,HUH_1117,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,3,4
1656,HUH_1117,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,4,4
1657,HUH_1117,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,5,4
1658,HUH_1117,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,6,4
1659,HUH_21,Herbarium,1974,Africa,island,other,Shungu-Mbili Island,NA,NA,1,4
1660,HUH_21,Herbarium,1974,Africa,island,other,Shungu-Mbili Island,NA,NA,2,4
1661,HUH_21,Herbarium,1974,Africa,island,other,Shungu-Mbili Island,NA,NA,3,4
1662,HUH_21,Herbarium,1974,Africa,island,other,Shungu-Mbili Island,NA,NA,4,4
1663,HUH_21,Herbarium,1974,Africa,island,other,Shungu-Mbili Island,NA,NA,5,4
1664,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,1,2
1665,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,2,2
1666,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,3,2
1667,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,4,2
1668,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,5,2
1669,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,6,2
1670,CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,7,2
1671,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,1,0
1672,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,2,0
1673,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,3,0
1674,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,4,1
1675,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,5,1
1676,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,6,0
1677,CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,7,0
1678,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,1,2
1679,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,2,2
1680,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,3,1
1681,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,4,2
1682,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,5,2
1683,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,6,2
1684,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,7,2
1685,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,8,2
1686,CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,9,0
