ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,length,length_log,length_sqr
CDRS_57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.89,1.9300710850255671,2.6248809496813372
CDRS_57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.8,1.916922612182061,2.6076809620810595
CDRS_57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,8.24,2.1090003439213802,2.870540018881465
CDRS_57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,5.56,1.715598108262491,2.3579652245103193
CDRS_57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.37,1.851599469584072,2.5238858928247927
CDRS_57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,7.23,1.9782390361706734,2.6888659319497505
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,8.25,2.1102132003465894,2.8722813232690143
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,7.91,2.0681277817795625,2.812472222085047
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,7.24,1.979621206397625,2.6907248094147422
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,4.7,1.547562508716013,2.16794833886788
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.15,1.8164520818184267,2.479919353527449
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.98,1.9430489167742813,2.6419689627245813
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.29,1.8389610707123492,2.5079872407968904
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,7.33,1.9919755158985601,2.7073972741361767
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.18,1.8213182714695995,2.4859605789312105
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,7.09,1.958685340544036,2.6627053911388696
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.17,1.8196988379172965,2.483948469674844
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.62,1.890095369948917,2.5729360660537215
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,3.93,1.3686394258811698,1.982422760159901
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.05,1.80005827204275,2.4596747752497685
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.17,1.969905654611529,2.677685567799177
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.07,1.9558604799084813,2.658947160061666
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.57,1.8825138324965192,2.563201123595259
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,5.99,1.7900914121273581,2.4474476501040834
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.68,2.038619547159581,2.7712812921102037
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7,1.9459101490553132,2.6457513110645907
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.69,2.0399207835175526,2.7730849247724096
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.79,1.9154509415706047,2.6057628441590768
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,8.14,2.096790180014449,2.8530685235374214
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.55,1.8794650496471605,2.5592967784139455
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.56,1.8809906029559975,2.5612496949731396
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.3,1.840549633397487,2.5099800796022267
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.51,2.0162354657760435,2.7404379212089442
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.44,2.0068708488450007,2.727636339397171
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.36,1.9960599327407849,2.7129319932501073
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.64,1.8931119634883424,2.5768197453450252
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.24,1.8309801823813363,2.4979991993593593
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.68,1.8991179875485542,2.584569596664017
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.21,1.8261608959453874,2.4919871588754225
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,8.33,2.1198634561787513,2.8861739379323623
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.55,2.0215475632609334,2.7477263328068173
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.71,1.9035989509835904,2.5903667693977237
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.44,2.0068708488450007,2.727636339397171
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.85,2.060513531794317,2.80178514522438
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,8.07,2.0881534822818573,2.8407745422683583
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.69,2.0399207835175526,2.7730849247724096
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.59,2.0268315914075385,2.7549954627911823
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,5.1,1.62924053973028,2.258317958127243
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.21,1.9754689512968577,2.6851443164195103
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.82,1.9198594718553708,2.6115129714401193
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.79,1.9154509415706047,2.6057628441590768
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,9.71,2.2731562823032334,3.116087290176577
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,9.59,2.2607208888953467,3.0967725134404045
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.56,2.0228711901914416,2.749545416973504
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,9.97,2.299580583973747,3.157530680769389
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.85,2.060513531794317,2.80178514522438
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.7,1.9021075263969205,2.588435821108957
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.81,2.0554049638515948,2.794637722496424
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.42,1.8594181177018698,2.5337718918639855
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.03,1.7967470107390942,2.455605831561735
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.62,2.030776369698555,2.760434748368452
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.99,2.0781907597781832,2.826658805020514
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,5.42,1.6900958154515549,2.328089345364563
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,8.86,2.1815467646169897,2.9765752132274432
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.56,2.0228711901914416,2.749545416973504
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,9.42,2.2428350885882717,3.069201850644561
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.24,1.979621206397625,2.6907248094147422
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.63,1.891604804197771,2.5748786379167465
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.16,1.9685099809725544,2.6758176320519302
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.73,2.0451088625993306,2.7802877548915688
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.26,1.9823798288367047,2.694438717061496
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.95,1.9387416595767009,2.6362852652928135
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,8.95,2.191653532286764,2.9916550603303182
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.71,2.0425181875752383,2.7766886753829643
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.56,2.0228711901914416,2.749545416973504
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,5.21,1.6505798557652755,2.2825424421026654
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.63,1.891604804197771,2.5748786379167465
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.79,1.9154509415706047,2.6057628441590768
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,6.15,1.8164520818184267,2.479919353527449
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,5.6,1.7227665977411035,2.3664319132398464
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,5.44,1.6937790608678513,2.3323807579381204
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.26,1.9823798288367047,2.694438717061496
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.49,1.7029282555214393,2.3430749027719964
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.75,1.9095425048844386,2.598076211353316
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.99,1.7900914121273581,2.4474476501040834
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.05,1.9530276168241774,2.6551836094703507
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.77,1.9125010869241836,2.6019223662515376
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.07,1.9558604799084813,2.658947160061666
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.44,1.8625285401162623,2.5377155080899043
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.18,1.9712993830601329,2.6795522013948525
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.57,1.8825138324965192,2.563201123595259
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.75,1.749199854809259,2.3979157616563596
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.83,1.9213246735826988,2.613426869074396
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.98,1.7884205679625405,2.445403852127497
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.87,1.7698546338400052,2.4228082879171433
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.63,1.728109442151599,2.3727621035409343
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.1,1.9600947840472698,2.6645825188948455
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.97,1.7867469274045107,2.4433583445741234
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.89,2.065596134857783,2.808914381037628
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.37,1.6808279085207734,2.3173260452512934
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.53,1.8764069432883397,2.5553864678361276
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.55,1.713797927758343,2.355843797877949
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.22,1.9768549529047348,2.6870057685088806
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.44,1.8625285401162623,2.5377155080899043
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.45,2.0082140323914683,2.7294688127912363
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.62,1.7263316639055997,2.3706539182259396
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.37,1.9974177062012453,2.7147743920996454
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.84,1.7647307968401356,2.4166091947189146
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,4.3,1.4586150226995167,2.073644135332772
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.91,1.9329696377795786,2.6286878856189833
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,4.7,1.547562508716013,2.16794833886788
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.74,1.9080599249242156,2.596150997149434
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,4.5,1.5040773967762742,2.1213203435596424
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.38,1.682688374173693,2.3194827009486403
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,8.82,2.1770218700187,2.9698484809834995
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.04,1.7984040119467235,2.4576411454889016
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.41,1.4838746894587547,2.1
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.04,1.6174060820832772,2.244994432064365
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.17,1.6428726885203377,2.2737634001804143
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.69,1.7387102481382397,2.3853720883753127
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,7.37,1.9974177062012453,2.7147743920996454
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.77,1.7526720805200082,2.4020824298928627
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.67,1.541159071680806,2.1610182784974308
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.66,1.7334238922150915,2.3790754506740637
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.29,1.8389610707123492,2.5079872407968904
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.39,1.8547342683894434,2.5278449319529077
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.29,1.665818245870208,2.3
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.24,1.8309801823813363,2.4979991993593593
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.53,1.5107219394949427,2.1283796653792764
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.92,1.7783364488959144,2.4331050121192876
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,7.35,1.9947003132247452,2.711088342345192
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,7.03,1.9501867058225735,2.6514147167125706
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.34,1.6752256529721035,2.3108440016582685
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.54,1.5129270120532565,2.130727575266252
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.12,1.415853163361435,2.029778313018444
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.69,1.900613874140137,2.5865034312755126
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.62,1.890095369948917,2.5729360660537215
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.92,1.7783364488959144,2.4331050121192876
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.66,1.7334238922150915,2.3790754506740637
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.65,1.536867219599265,2.1563858652847827
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.83,1.9213246735826988,2.613426869074396
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.91,1.5912739418064292,2.215851980616034
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,5.07,1.623340817603092,2.2516660498395407
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.65,1.8946168546677629,2.5787593916455256
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,6.65,1.8946168546677629,2.5787593916455256
